boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard
2421,11,31765,1.958571e-05,4.663331e-03,1.227154e-02,0.000000e+00,0.000000e+00,190,2.441406e-04,0,0,0
2422,14,31779,1.034979e-04,4.722250e-03,1.197900e-02,0.000000e+00,0.000000e+00,198,1.249462e-05,0,0,0
2423,13,31792,3.460950e-05,4.766280e-03,1.352374e-02,0.000000e+00,0.000000e+00,182,3.980026e-04,0,0,0
2424,11,31803,3.525073e-05,4.658033e-03,1.417584e-02,0.000000e+00,0.000000e+00,178,2.441406e-04,0,0,0
2425,11,31814,1.248415e-04,4.564199e-03,1.077303e-02,0.000000e+00,0.000000e+00,195,4.990282e-05,0,0,0
2426,14,31828,1.020897e-04,4.825202e-03,1.344647e-02,0.000000e+00,0.000000e+00,187,6.286055e-05,0,0,0
2427,14,31842,5.038412e-05,4.676403e-03,1.223890e-02,0.000000e+00,0.000000e+00,229,2.441406e-04,0,0,0
2428,13,31855,2.928078e-05,4.551169e-03,1.123277e-02,0.000000e+00,0.000000e+00,191,4.008412e-06,0,0,0
2429,11,31866,1.451652e-04,4.376554e-03,1.188958e-02,0.000000e+00,0.000000e+00,193,3.333092e-04,0,0,0
2430,14,31880,7.556685e-05,4.589234e-03,1.076233e-02,0.000000e+00,0.000000e+00,171,2.441406e-04,0,0,0
2431,13,31893,6.602304e-05,4.266921e-03,1.283600e-02,0.000000e+00,0.000000e+00,216,6.081909e-05,0,0,0
2432,12,31905,9.522773e-06,4.419396e-03,1.170384e-02,0.000000e+00,0.000000e+00,195,8.676648e-04,0,0,0
2433,16,31921,6.007031e-07,4.349723e-03,1.192535e-02,0.000000e+00,0.000000e+00,194,2.446771e-05,0,1,0
2434,16,31937,6.201958e-06,4.477200e-03,1.231580e-02,0.000000e+00,0.000000e+00,205,8.756295e-06,0,0,0
2435,14,31951,2.132008e-05,4.490647e-03,1.088202e-02,0.000000e+00,0.000000e+00,182,2.441406e-04,0,0,0
2436,13,31964,5.689312e-05,4.617324e-03,1.158773e-02,0.000000e+00,0.000000e+00,198,2.441406e-04,0,0,0
2437,16,31980,1.400428e-04,4.467806e-03,1.171432e-02,0.000000e+00,0.000000e+00,201,8.091331e-05,0,0,0
2438,12,31992,5.392786e-05,4.261195e-03,1.245081e-02,0.000000e+00,0.000000e+00,193,4.501790e-04,0,0,0
2439,14,32006,1.200801e-04,4.144731e-03,1.275748e-02,0.000000e+00,0.000000e+00,210,2.441406e-04,0,0,0
2440,16,32022,2.086163e-05,4.394669e-03,1.390432e-02,0.000000e+00,0.000000e+00,192,9.100512e-05,0,0,0
2441,14,32036,2.197921e-05,4.431670e-03,1.525443e-02,0.000000e+00,0.000000e+00,192,2.441406e-04,0,0,0
2442,11,32047,1.206396e-04,4.697279e-03,1.041185e-02,0.000000e+00,0.000000e+00,192,2.441406e-04,0,0,0
2443,14,32061,7.664785e-06,4.380937e-03,1.059589e-02,0.000000e+00,0.000000e+00,228,6.797910e-05,0,0,0
2444,13,32074,1.715962e-04,4.591410e-03,1.208305e-02,0.000000e+00,0.000000e+00,190,4.001707e-05,0,0,0
2445,13,32087,5.068778e-06,4.409558e-03,1.094915e-02,0.000000e+00,0.000000e+00,208,1.699477e-05,0,0,0
2446,11,32098,5.797033e-05,4.648533e-03,1.126151e-02,0.000000e+00,0.000000e+00,188,2.441406e-04,0,0,0
2447,12,32110,1.009311e-04,4.583716e-03,1.316385e-02,0.000000e+00,0.000000e+00,186,9.536743e-07,0,0,0
HIST {'total_samples': 2793648, 'floor_samples': 27, 'floor_fraction': 9.664782392055119e-06, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 2448, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2448,13,32123,1.932960e-05,4.451214e-03,1.171314e-02,0.000000e+00,0.000000e+00,215,1.971982e-05,0,0,0
2449,11,32134,4.632469e-05,4.480420e-03,1.206138e-02,0.000000e+00,0.000000e+00,188,2.441406e-04,0,0,0
2450,12,32146,6.320704e-06,4.672149e-03,1.232593e-02,0.000000e+00,0.000000e+00,183,2.239645e-05,0,0,0
2451,12,32158,3.155772e-05,4.483880e-03,1.046681e-02,0.000000e+00,0.000000e+00,215,1.912713e-04,0,0,0
2452,11,32169,1.653935e-04,4.525208e-03,1.381386e-02,0.000000e+00,0.000000e+00,182,2.396479e-05,0,0,0
2453,16,32185,9.055266e-06,4.590363e-03,1.134341e-02,0.000000e+00,0.000000e+00,198,2.701283e-04,0,0,0
2454,15,32200,2.832273e-05,4.769620e-03,1.228539e-02,0.000000e+00,0.000000e+00,203,2.441406e-04,0,0,0
2455,16,32216,2.770525e-05,4.477640e-03,1.116694e-02,0.000000e+00,0.000000e+00,231,5.514920e-04,0,0,0
2456,13,32229,1.496205e-06,4.586821e-03,1.206772e-02,0.000000e+00,0.000000e+00,182,2.441406e-04,0,0,0
2457,13,32242,4.668602e-05,4.803949e-03,1.195859e-02,0.000000e+00,0.000000e+00,193,3.097579e-04,0,0,0
2458,15,32257,9.392845e-05,4.615012e-03,1.330389e-02,0.000000e+00,0.000000e+00,195,2.315361e-05,0,0,0
2459,23,32280,1.094304e-06,4.628457e-03,1.092947e-02,0.000000e+00,0.000000e+00,205,7.589161e-05,0,0,0
2460,14,32294,8.319207e-05,4.526038e-03,1.081891e-02,0.000000e+00,0.000000e+00,181,1.519918e-04,0,0,0
2461,15,32309,1.044935e-04,4.250951e-03,1.202997e-02,0.000000e+00,0.000000e+00,206,2.178550e-05,0,0,0
2462,11,32320,4.613130e-05,4.626696e-03,1.260521e-02,0.000000e+00,0.000000e+00,167,1.251418e-05,0,0,0
2463,27,32347,2.818362e-05,4.384922e-03,1.182566e-02,0.000000e+00,0.000000e+00,201,4.315376e-05,0,0,0
2464,16,32363,2.319967e-05,4.203938e-03,1.053872e-02,0.000000e+00,0.000000e+00,185,2.688617e-04,0,0,0
2465,16,32379,1.502991e-06,4.510934e-03,1.287975e-02,0.000000e+00,0.000000e+00,192,2.441406e-04,0,0,0
2466,14,32393,5.607547e-05,4.436360e-03,1.342825e-02,0.000000e+00,0.000000e+00,206,2.030283e-06,0,0,0
2467,13,32406,1.118507e-04,4.399605e-03,1.250324e-02,0.000000e+00,0.000000e+00,185,4.479103e-04,0,0,0
2468,13,32419,5.980581e-05,4.578941e-03,1.087122e-02,0.000000e+00,0.000000e+00,187,2.441406e-04,0,0,0
2469,12,32431,2.421439e-06,4.623848e-03,1.102884e-02,0.000000e+00,0.000000e+00,207,2.441406e-04,0,0,0
2470,13,32444,5.681170e-06,4.715038e-03,1.017111e-02,0.000000e+00,0.000000e+00,170,2.441406e-04,0,0,0
2471,16,32460,1.420267e-06,4.468455e-03,1.167236e-02,0.000000e+00,0.000000e+00,202,2.450943e-04,0,0,0
2472,11,32471,6.743781e-05,4.487277e-03,1.482377e-02,0.000000e+00,0.000000e+00,198,8.779215e-04,0,0,0
2473,11,32482,6.727156e-05,4.378430e-03,1.143649e-02,0.000000e+00,0.000000e+00,191,3.076382e-04,0,0,0
2474,11,32493,3.808369e-05,4.495306e-03,1.204487e-02,0.000000e+00,0.000000e+00,161,2.441406e-04,0,0,0
2475,15,32508,2.254732e-05,4.674785e-03,1.208262e-02,0.000000e+00,0.000000e+00,173,2.441406e-04,0,0,0
2476,18,32526,1.123935e-04,4.802782e-03,1.317690e-02,0.000000e+00,0.000000e+00,191,3.644079e-05,0,0,0
2477,13,32539,2.578495e-06,4.931606e-03,1.242359e-02,0.000000e+00,0.000000e+00,183,2.431870e-05,0,0,0
2478,12,32551,1.222580e-04,4.726071e-03,1.084757e-02,0.000000e+00,0.000000e+00,193,5.131960e-04,0,0,0
2479,10,32561,4.766822e-06,4.514225e-03,1.107368e-02,0.000000e+00,0.000000e+00,207,4.451703e-04,0,0,0
2480,10,32571,1.336746e-05,4.601747e-03,1.302810e-02,0.000000e+00,0.000000e+00,179,6.375499e-04,0,0,0
2481,11,32582,5.036127e-05,4.578632e-03,1.273176e-02,0.000000e+00,0.000000e+00,180,7.890165e-06,0,0,0
2482,14,32596,5.012118e-05,4.703342e-03,1.349506e-02,0.000000e+00,0.000000e+00,183,2.441406e-04,0,0,0
2483,10,32606,2.373233e-05,4.643671e-03,1.646117e-02,0.000000e+00,0.000000e+00,185,1.105294e-05,0,0,0
2484,13,32619,5.319333e-05,4.516648e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,2.652220e-05,0,0,0
2485,15,32634,1.621703e-04,4.385605e-03,1.339843e-02,0.000000e+00,0.000000e+00,230,2.441406e-04,0,0,0
2486,12,32646,2.133365e-04,4.585722e-03,1.276955e-02,0.000000e+00,0.000000e+00,169,2.441406e-04,0,0,0
2487,13,32659,2.721499e-05,4.416443e-03,1.340205e-02,0.000000e+00,0.000000e+00,194,2.441406e-04,0,0,0
2488,14,32673,7.085968e-05,4.749621e-03,1.225006e-02,0.000000e+00,0.000000e+00,193,2.441406e-04,0,0,0
2489,14,32687,1.263632e-05,4.332202e-03,1.052564e-02,0.000000e+00,0.000000e+00,209,7.700827e-04,0,0,0
2490,12,32699,6.334276e-05,4.823921e-03,1.449459e-02,0.000000e+00,0.000000e+00,179,2.441406e-04,0,0,0
2491,10,32709,1.674495e-05,4.259410e-03,1.058733e-02,0.000000e+00,0.000000e+00,227,2.869070e-04,0,0,0
2492,17,32726,8.570101e-06,4.471108e-03,1.085235e-02,0.000000e+00,0.000000e+00,205,3.527640e-05,0,0,0
2493,11,32737,1.012813e-04,4.270156e-03,1.090858e-02,0.000000e+00,0.000000e+00,187,2.441406e-04,0,0,0
2494,15,32752,1.070788e-04,4.724372e-03,1.356348e-02,0.000000e+00,0.000000e+00,173,2.441406e-04,0,0,0
2495,13,32765,2.370858e-05,4.380059e-03,1.157640e-02,0.000000e+00,0.000000e+00,213,2.441406e-04,0,0,0
HIST {'total_samples': 2849080, 'floor_samples': 27, 'floor_fraction': 9.476743369789546e-06, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 2496, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2496,14,32779,7.815383e-05,4.786832e-03,1.317690e-02,0.000000e+00,0.000000e+00,179,3.656000e-04,0,0,0
2497,15,32794,1.690950e-05,4.718582e-03,1.089000e-02,0.000000e+00,0.000000e+00,186,2.715588e-04,0,0,0
2498,12,32806,5.041636e-06,4.617930e-03,1.062922e-02,0.000000e+00,0.000000e+00,177,2.441406e-04,0,0,0
2499,14,32820,3.378167e-05,4.680417e-03,1.208967e-02,0.000000e+00,0.000000e+00,206,2.641305e-04,0,0,0
2500,14,32834,1.083221e-04,4.698141e-03,1.187176e-02,0.000000e+00,0.000000e+00,205,2.441406e-04,0,0,0
2501,14,32848,2.290110e-06,4.437273e-03,1.110767e-02,0.000000e+00,0.000000e+00,209,9.993166e-04,0,0,0
2502,14,32862,8.797755e-05,4.378164e-03,1.655576e-02,0.000000e+00,0.000000e+00,190,2.441406e-04,0,0,0
2503,14,32876,5.624172e-05,4.484714e-03,1.226350e-02,0.000000e+00,0.000000e+00,193,1.984537e-04,0,0,0
2504,10,32886,1.102323e-04,4.748655e-03,1.441615e-02,0.000000e+00,0.000000e+00,196,2.441406e-04,0,0,0
2505,12,32898,3.117943e-05,4.626716e-03,1.154517e-02,0.000000e+00,0.000000e+00,195,1.220405e-05,0,0,0
2506,12,32910,4.912711e-06,4.697465e-03,1.126228e-02,0.000000e+00,0.000000e+00,178,2.441406e-04,0,0,0
2507,11,32921,5.163944e-05,4.744007e-03,1.039102e-02,0.000000e+00,0.000000e+00,205,8.812808e-04,0,0,0
2508,15,32936,7.043871e-05,4.666561e-03,1.370229e-02,0.000000e+00,0.000000e+00,203,1.628883e-05,0,0,0
2509,14,32950,2.678581e-06,4.634278e-03,1.253124e-02,0.000000e+00,0.000000e+00,204,2.441406e-04,0,0,0
2510,12,32962,7.419109e-05,4.732259e-03,1.363038e-02,0.000000e+00,0.000000e+00,199,2.235174e-06,0,0,0
2511,20,32982,3.368667e-05,4.472003e-03,1.152801e-02,0.000000e+00,0.000000e+00,218,2.441406e-04,0,0,0
2512,12,32994,6.070361e-05,4.440296e-03,1.321469e-02,0.000000e+00,0.000000e+00,187,2.493858e-04,0,0,0
2513,12,33006,2.776971e-05,4.527806e-03,1.271059e-02,0.000000e+00,0.000000e+00,194,8.607621e-05,0,0,0
2514,10,33016,1.166039e-04,4.649563e-03,1.026028e-02,0.000000e+00,0.000000e+00,205,3.273115e-04,0,0,0
2515,11,33027,1.672120e-05,4.437668e-03,1.498521e-02,0.000000e+00,0.000000e+00,198,4.229099e-04,0,0,0
2516,11,33038,2.723026e-05,4.458675e-03,1.230305e-02,0.000000e+00,0.000000e+00,181,2.441406e-04,0,0,0
2517,15,33053,1.621059e-05,4.403517e-03,1.142150e-02,0.000000e+00,0.000000e+00,213,2.208650e-04,0,0,0
2518,13,33066,2.015297e-06,4.399345e-03,1.073822e-02,0.000000e+00,0.000000e+00,209,3.907830e-05,0,0,0
2519,15,33081,2.334216e-06,4.291016e-03,1.190848e-02,0.000000e+00,0.000000e+00,219,1.311302e-06,0,0,0
2520,13,33094,8.913688e-05,4.643071e-03,1.156009e-02,0.000000e+00,0.000000e+00,172,2.441406e-04,0,0,0
2521,14,33108,1.951121e-05,4.368153e-03,1.269155e-02,0.000000e+00,0.000000e+00,232,2.441406e-04,0,0,0
2522,16,33124,9.816140e-06,4.318055e-03,1.197589e-02,0.000000e+00,0.000000e+00,197,9.730458e-06,0,0,0
2523,16,33140,6.273545e-05,4.322873e-03,1.000000e-02,0.000000e+00,0.000000e+00,186,3.173947e-06,0,0,0
2524,16,33156,1.959622e-04,4.778865e-03,1.235965e-02,0.000000e+00,0.000000e+00,190,5.691275e-04,0,0,0
2525,14,33170,8.833595e-06,4.628489e-03,1.047754e-02,0.000000e+00,0.000000e+00,199,1.163781e-04,0,0,0
2526,14,33184,8.439481e-05,4.602345e-03,1.134892e-02,0.000000e+00,0.000000e+00,199,1.138449e-04,0,0,0
2527,15,33199,5.595163e-05,4.486494e-03,1.204705e-02,0.000000e+00,0.000000e+00,221,2.441406e-04,0,0,0
2528,11,33210,6.012153e-05,4.601720e-03,1.285774e-02,0.000000e+00,0.000000e+00,201,2.441406e-04,0,0,0
2529,11,33221,4.104726e-05,4.493536e-03,1.074398e-02,0.000000e+00,0.000000e+00,216,9.315982e-04,0,0,0
2530,11,33232,5.980411e-05,4.432267e-03,1.162549e-02,0.000000e+00,0.000000e+00,199,2.441406e-04,0,0,0
2531,12,33244,6.787479e-05,4.548546e-03,1.549472e-02,0.000000e+00,0.000000e+00,199,3.197044e-04,0,0,0
2532,20,33264,5.522898e-05,4.439835e-03,1.143347e-02,0.000000e+00,0.000000e+00,193,5.558133e-05,0,0,0
2533,13,33277,6.971435e-05,4.457463e-03,1.117347e-02,0.000000e+00,0.000000e+00,202,4.045367e-04,0,0,0
2534,13,33290,1.225463e-05,4.364555e-03,1.188925e-02,0.000000e+00,0.000000e+00,204,4.805475e-04,0,0,0
2535,16,33306,9.820331e-05,4.370007e-03,1.146399e-02,0.000000e+00,0.000000e+00,203,4.998492e-04,0,0,0
2536,14,33320,1.176633e-04,4.684359e-03,1.488005e-02,0.000000e+00,0.000000e+00,196,8.681118e-04,0,0,0
2537,20,33340,2.833083e-05,4.337607e-03,1.256070e-02,0.000000e+00,0.000000e+00,232,2.441406e-04,0,0,0
2538,14,33354,7.669441e-05,4.708364e-03,1.242650e-02,0.000000e+00,0.000000e+00,203,6.207451e-04,0,0,0
2539,13,33367,1.274658e-05,4.580462e-03,1.121852e-02,0.000000e+00,0.000000e+00,194,2.548248e-04,0,0,0
2540,15,33382,4.067405e-05,4.571443e-03,1.286876e-02,0.000000e+00,0.000000e+00,199,2.441406e-04,0,0,0
2541,18,33400,6.159039e-05,4.375832e-03,1.204942e-02,0.000000e+00,0.000000e+00,230,6.206334e-06,0,0,0
2542,11,33411,4.092851e-05,4.741267e-03,1.091582e-02,0.000000e+00,0.000000e+00,196,2.709031e-05,0,0,0
2543,13,33424,8.016359e-05,4.228333e-03,9.812349e-03,0.000000e+00,0.000000e+00,238,2.441406e-04,0,0,0
HIST {'total_samples': 2905441, 'floor_samples': 27, 'floor_fraction': 9.29290940686801e-06, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 2544, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2544,16,33440,7.958151e-06,4.343383e-03,1.266296e-02,0.000000e+00,0.000000e+00,192,2.441406e-04,0,0,0
2545,19,33459,3.056601e-05,4.266333e-03,1.300902e-02,0.000000e+00,0.000000e+00,198,9.724628e-04,0,0,0
2546,12,33471,9.850599e-05,4.361163e-03,1.082198e-02,0.000000e+00,0.000000e+00,201,2.441406e-04,0,0,0
2547,14,33485,1.480938e-06,4.615060e-03,9.834596e-03,0.000000e+00,0.000000e+00,208,1.907349e-06,0,0,0
2548,14,33499,2.333368e-05,4.604943e-03,1.317690e-02,0.000000e+00,0.000000e+00,196,1.185983e-04,0,0,0
2549,12,33511,5.790926e-05,4.522293e-03,1.279491e-02,0.000000e+00,0.000000e+00,216,3.948063e-05,0,0,0
2550,14,33525,6.642677e-05,4.605117e-03,1.166480e-02,0.000000e+00,0.000000e+00,184,2.441406e-04,0,0,0
2551,13,33538,9.583309e-06,4.532075e-03,1.096718e-02,0.000000e+00,0.000000e+00,204,2.441406e-04,0,0,0
2552,12,33550,1.353710e-06,4.326494e-03,1.098597e-02,0.000000e+00,0.000000e+00,187,5.658716e-05,0,0,0
2553,12,33562,9.238720e-06,4.541420e-03,1.039908e-02,0.000000e+00,0.000000e+00,208,2.441406e-04,0,0,0
2554,14,33576,8.284262e-05,4.524698e-03,1.098923e-02,0.000000e+00,0.000000e+00,196,2.441406e-04,0,0,0
2555,14,33590,7.966530e-05,4.395541e-03,1.129636e-02,0.000000e+00,0.000000e+00,227,2.441406e-04,0,0,0
2556,12,33602,1.763925e-04,4.405840e-03,1.315792e-02,0.000000e+00,0.000000e+00,201,2.441406e-04,0,0,0
2557,12,33614,3.932044e-05,4.589892e-03,1.183690e-02,0.000000e+00,0.000000e+00,195,2.441406e-04,0,0,0
2558,15,33629,5.506952e-05,4.311178e-03,1.346187e-02,0.000000e+00,0.000000e+00,193,2.441406e-04,0,0,0
2559,14,33643,1.406297e-06,4.504863e-03,1.166082e-02,0.000000e+00,0.000000e+00,195,4.850030e-04,0,0,0
2560,13,33656,1.139966e-06,4.390103e-03,1.151596e-02,0.000000e+00,0.000000e+00,202,2.441406e-04,0,0,0
2561,19,33675,5.472176e-05,4.403487e-03,1.116464e-02,0.000000e+00,0.000000e+00,220,2.441406e-04,0,0,0
2562,12,33687,7.244552e-05,3.937558e-03,1.087305e-02,0.000000e+00,0.000000e+00,198,2.611801e-04,0,0,0
2563,11,33698,5.900003e-06,4.438346e-03,1.267277e-02,0.000000e+00,0.000000e+00,186,2.441406e-04,0,0,0
2564,13,33711,1.036911e-04,4.322947e-03,1.017245e-02,0.000000e+00,0.000000e+00,195,1.257658e-04,0,0,0
2565,14,33725,2.098420e-06,4.410303e-03,1.234436e-02,0.000000e+00,0.000000e+00,197,2.441406e-04,0,0,0
2566,15,33740,8.386894e-06,4.446509e-03,1.148631e-02,0.000000e+00,0.000000e+00,177,1.100786e-04,0,0,0
2567,13,33753,1.071487e-05,4.388303e-03,1.090291e-02,0.000000e+00,0.000000e+00,191,2.441406e-04,0,0,0
2568,11,33764,1.939978e-05,4.423882e-03,1.257637e-02,0.000000e+00,0.000000e+00,188,2.441406e-04,0,0,0
2569,16,33780,4.005657e-05,4.407135e-03,1.179305e-02,0.000000e+00,0.000000e+00,216,2.441406e-04,0,0,0
2570,16,33796,8.417427e-06,4.436969e-03,1.246312e-02,0.000000e+00,0.000000e+00,198,7.913262e-05,0,0,0
2571,13,33809,4.879199e-05,4.334017e-03,1.106215e-02,0.000000e+00,0.000000e+00,206,2.441406e-04,0,0,0
2572,12,33821,2.700835e-07,4.197665e-03,1.070348e-02,0.000000e+00,0.000000e+00,213,7.615276e-04,0,1,0
2573,15,33836,8.211148e-05,4.177750e-03,1.037557e-02,0.000000e+00,0.000000e+00,202,9.290874e-06,0,0,0
2574,14,33850,4.338995e-05,4.388036e-03,1.110307e-02,0.000000e+00,0.000000e+00,210,2.441406e-04,0,0,0
2575,13,33863,4.450787e-05,4.200052e-03,1.066744e-02,0.000000e+00,0.000000e+00,207,2.441406e-04,0,0,0
2576,13,33876,1.685694e-06,4.284151e-03,1.150406e-02,0.000000e+00,0.000000e+00,222,4.905853e-04,0,0,0
2577,16,33892,6.840305e-05,4.535852e-03,1.197900e-02,0.000000e+00,0.000000e+00,209,6.541610e-06,0,0,0
2578,12,33904,2.681974e-05,4.511945e-03,1.146833e-02,0.000000e+00,0.000000e+00,191,2.441406e-04,0,0,0
2579,16,33920,6.808899e-05,4.390464e-03,1.268763e-02,0.000000e+00,0.000000e+00,210,2.244804e-04,0,0,0
2580,13,33933,3.069087e-05,4.318552e-03,1.329222e-02,0.000000e+00,0.000000e+00,202,3.663078e-04,0,0,0
2581,14,33947,8.015386e-06,4.633667e-03,1.174802e-02,0.000000e+00,0.000000e+00,210,3.932416e-05,0,0,0
2582,9,33956,1.631067e-05,4.492087e-03,1.287975e-02,0.000000e+00,0.000000e+00,184,3.059469e-04,0,0,0
2583,17,33973,5.405509e-05,4.336303e-03,1.052556e-02,0.000000e+00,0.000000e+00,203,1.967326e-04,0,0,0
2584,14,33987,1.841334e-04,4.275877e-03,1.221843e-02,0.000000e+00,0.000000e+00,204,2.441406e-04,0,0,0
2585,12,33999,4.070289e-05,4.190727e-03,1.313059e-02,0.000000e+00,0.000000e+00,208,6.957725e-05,0,0,0
2586,11,34010,1.495238e-04,4.484872e-03,1.519255e-02,0.000000e+00,0.000000e+00,198,2.441406e-04,0,0,0
2587,18,34028,1.946933e-05,4.361242e-03,1.058342e-02,0.000000e+00,0.000000e+00,199,4.887395e-04,0,0,0
2588,17,34045,6.873385e-05,4.469737e-03,1.053819e-02,0.000000e+00,0.000000e+00,204,1.619570e-05,0,0,0
2589,12,34057,1.130160e-05,4.243432e-03,1.223941e-02,0.000000e+00,0.000000e+00,224,2.441406e-04,0,0,0
2590,15,34072,2.844725e-05,4.391703e-03,1.167160e-02,0.000000e+00,0.000000e+00,207,2.441406e-04,0,0,0
2591,13,34085,1.769513e-05,4.371453e-03,1.188758e-02,0.000000e+00,0.000000e+00,203,1.180917e-04,0,0,0
HIST {'total_samples': 2962881, 'floor_samples': 28, 'floor_fraction': 9.45026141785647e-06, 'saturation_depth': 4.6566128730773926e-08, 'boundaries': 2592, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2592,11,34096,6.505270e-05,4.417036e-03,1.151500e-02,0.000000e+00,0.000000e+00,202,2.441406e-04,0,0,0
2593,13,34109,1.752749e-05,4.502647e-03,1.165920e-02,0.000000e+00,0.000000e+00,206,2.441406e-04,0,0,0
2594,11,34120,4.390905e-05,4.348444e-03,1.317476e-02,0.000000e+00,0.000000e+00,215,2.441406e-04,0,0,0
2595,12,34132,3.013107e-05,4.364735e-03,1.139484e-02,0.000000e+00,0.000000e+00,227,2.441406e-04,0,0,0
2596,13,34145,1.253653e-04,4.335618e-03,1.150059e-02,0.000000e+00,0.000000e+00,189,2.441406e-04,0,0,0
2597,12,34157,6.936956e-05,4.140554e-03,1.000000e-02,0.000000e+00,0.000000e+00,218,2.441406e-04,0,0,0
2598,14,34171,6.142754e-05,4.250912e-03,1.050478e-02,0.000000e+00,0.000000e+00,208,1.085002e-05,0,0,0
2599,14,34185,4.882176e-06,4.283956e-03,1.054637e-02,0.000000e+00,0.000000e+00,199,1.242012e-04,0,0,0
2600,15,34200,9.208618e-05,4.309780e-03,1.268970e-02,0.000000e+00,0.000000e+00,211,2.441406e-04,0,0,0
2601,11,34211,4.760376e-05,4.385795e-03,1.242224e-02,0.000000e+00,0.000000e+00,205,2.441406e-04,0,0,0
2602,11,34222,2.305547e-05,4.372499e-03,1.069649e-02,0.000000e+00,0.000000e+00,195,2.441406e-04,0,0,0
2603,14,34236,1.213589e-05,3.921414e-03,1.009736e-02,0.000000e+00,0.000000e+00,245,1.907349e-06,0,0,0
2604,16,34252,8.851700e-06,4.407327e-03,1.231825e-02,0.000000e+00,0.000000e+00,167,1.028180e-05,0,0,0
2605,13,34265,8.663163e-05,4.533857e-03,1.089740e-02,0.000000e+00,0.000000e+00,196,2.441406e-04,0,0,0
2606,13,34278,2.874061e-05,4.491914e-03,1.315297e-02,0.000000e+00,0.000000e+00,188,2.813921e-05,0,0,0
2607,14,34292,2.162882e-06,4.468892e-03,1.275514e-02,0.000000e+00,0.000000e+00,208,7.004738e-04,0,0,0
2608,14,34306,9.015203e-06,4.344922e-03,1.161154e-02,0.000000e+00,0.000000e+00,194,1.757443e-04,0,0,0
2609,13,34319,7.076610e-05,4.121212e-03,1.078556e-02,0.000000e+00,0.000000e+00,212,3.455579e-05,0,0,0
2610,14,34333,2.313860e-06,4.260477e-03,1.130280e-02,0.000000e+00,0.000000e+00,182,1.807511e-05,0,0,0
2611,16,34349,3.621428e-05,4.404523e-03,1.224172e-02,0.000000e+00,0.000000e+00,198,2.441406e-04,0,0,0
2612,13,34362,1.685694e-05,4.290172e-03,1.578704e-02,0.000000e+00,0.000000e+00,213,7.719919e-05,0,0,0
2613,14,34376,9.845778e-05,3.896036e-03,1.089000e-02,0.000000e+00,0.000000e+00,203,1.153722e-05,0,0,0
2614,11,34387,1.265837e-04,4.202025e-03,1.311371e-02,0.000000e+00,0.000000e+00,188,7.443726e-04,0,0,0
2615,15,34402,1.618345e-06,4.280673e-03,1.324621e-02,0.000000e+00,0.000000e+00,233,2.441406e-04,0,0,0
2616,12,34414,1.952518e-05,4.098439e-03,1.412148e-02,0.000000e+00,0.000000e+00,193,2.441406e-04,0,0,0
2617,16,34430,1.068718e-06,4.114926e-03,1.109237e-02,0.000000e+00,0.000000e+00,225,1.047365e-05,0,0,0
2618,13,34443,1.462990e-04,4.058811e-03,1.176196e-02,0.000000e+00,0.000000e+00,205,7.692724e-05,0,0,0
2619,15,34458,2.587485e-05,4.276454e-03,1.158037e-02,0.000000e+00,0.000000e+00,206,2.441406e-04,0,0,0
2620,14,34472,4.270971e-05,4.503936e-03,1.317690e-02,0.000000e+00,0.000000e+00,207,2.498627e-04,0,0,0
2621,12,34484,3.677793e-05,4.221144e-03,1.296229e-02,0.000000e+00,0.000000e+00,217,4.876256e-04,0,0,0
2622,12,34496,3.013107e-05,4.218621e-03,1.088635e-02,0.000000e+00,0.000000e+00,215,1.435280e-04,0,0,0
2623,13,34509,6.124094e-05,4.011594e-03,1.136906e-02,0.000000e+00,0.000000e+00,231,9.890646e-07,0,0,0
2624,12,34521,1.233097e-05,4.209046e-03,1.139897e-02,0.000000e+00,0.000000e+00,200,2.441406e-04,0,0,0
2625,12,34533,2.561361e-05,3.986876e-03,1.089000e-02,0.000000e+00,0.000000e+00,218,9.536743e-07,0,0,0
2626,12,34545,5.059956e-05,4.165729e-03,1.186138e-02,0.000000e+00,0.000000e+00,195,1.208894e-04,0,0,0
2627,14,34559,7.725984e-05,4.090308e-03,1.089000e-02,0.000000e+00,0.000000e+00,219,1.023710e-05,0,0,0
2628,12,34571,4.786998e-05,4.399337e-03,1.250517e-02,0.000000e+00,0.000000e+00,208,2.441406e-04,0,0,0
2629,13,34584,3.810972e-05,4.046720e-03,1.277396e-02,0.000000e+00,0.000000e+00,226,3.661364e-04,0,0,0
2630,14,34598,7.400619e-05,4.314346e-03,1.293354e-02,0.000000e+00,0.000000e+00,217,4.097819e-06,0,0,0
