boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max
1267,14,16677,8.277645e-04,4.944652e-03,1.162696e-02,0.000000e+00,0.000000e+00
1268,11,16688,1.202580e-03,5.000359e-03,1.278965e-02,0.000000e+00,0.000000e+00
1269,12,16700,1.389988e-03,4.917071e-03,9.543352e-03,0.000000e+00,0.000000e+00
1270,14,16714,8.329095e-04,5.080877e-03,1.089572e-02,0.000000e+00,0.000000e+00
1271,16,16730,9.921994e-04,4.972666e-03,1.197900e-02,0.000000e+00,0.000000e+00
1272,12,16742,1.048682e-03,5.251638e-03,1.359443e-02,0.000000e+00,0.000000e+00
1273,12,16754,1.099203e-03,5.024945e-03,1.000000e-02,0.000000e+00,0.000000e+00
1274,12,16766,1.254841e-03,5.137290e-03,1.120717e-02,0.000000e+00,0.000000e+00
1275,17,16783,1.316758e-03,4.986219e-03,1.232789e-02,0.000000e+00,0.000000e+00
1276,11,16794,1.201526e-03,5.167383e-03,1.224008e-02,0.000000e+00,0.000000e+00
1277,17,16811,1.152912e-03,4.997866e-03,1.075375e-02,0.000000e+00,0.000000e+00
1278,13,16824,6.205706e-04,5.066034e-03,1.171398e-02,0.000000e+00,0.000000e+00
1279,12,16836,1.070088e-03,4.918466e-03,1.086920e-02,0.000000e+00,0.000000e+00
1280,13,16849,8.264274e-04,5.107920e-03,1.317690e-02,0.000000e+00,0.000000e+00
1281,13,16862,1.023218e-03,4.976517e-03,1.000000e-02,0.000000e+00,0.000000e+00
1282,14,16876,7.980367e-04,4.990749e-03,1.074980e-02,0.000000e+00,0.000000e+00
1283,19,16895,7.374050e-04,4.940276e-03,1.020053e-02,0.000000e+00,0.000000e+00
1284,11,16906,1.156669e-03,4.972293e-03,1.010478e-02,0.000000e+00,0.000000e+00
1285,9,16915,9.604374e-04,4.892901e-03,9.858822e-03,0.000000e+00,0.000000e+00
1286,16,16931,1.176272e-03,5.028750e-03,1.036057e-02,0.000000e+00,0.000000e+00
1287,11,16942,1.204988e-03,5.032804e-03,9.791037e-03,0.000000e+00,0.000000e+00
1288,13,16955,8.467225e-04,5.128604e-03,1.116863e-02,0.000000e+00,0.000000e+00
1289,12,16967,1.072344e-03,5.005685e-03,1.000000e-02,0.000000e+00,0.000000e+00
1290,11,16978,8.690770e-04,5.057061e-03,1.089000e-02,0.000000e+00,0.000000e+00
1291,13,16991,1.123804e-03,4.918325e-03,1.275284e-02,0.000000e+00,0.000000e+00
1292,11,17002,9.183121e-04,4.958245e-03,1.203131e-02,0.000000e+00,0.000000e+00
1293,12,17014,7.073269e-04,4.874697e-03,1.000000e-02,0.000000e+00,0.000000e+00
1294,13,17027,1.079294e-03,4.880093e-03,1.251650e-02,0.000000e+00,0.000000e+00
1295,11,17038,1.047744e-03,4.887817e-03,1.328083e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1380802, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1296, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1296,16,17054,8.702393e-04,4.882111e-03,1.223307e-02,0.000000e+00,0.000000e+00
1297,13,17067,1.080687e-03,4.780900e-03,1.000000e-02,0.000000e+00,0.000000e+00
1298,12,17079,1.211105e-03,4.860009e-03,1.023139e-02,0.000000e+00,0.000000e+00
1299,12,17091,9.493163e-04,4.799359e-03,9.553361e-03,0.000000e+00,0.000000e+00
1300,10,17101,1.092944e-03,4.989015e-03,1.166988e-02,0.000000e+00,0.000000e+00
1301,17,17118,1.037849e-03,4.813183e-03,1.000000e-02,0.000000e+00,0.000000e+00
1302,19,17137,6.975586e-04,4.854769e-03,9.568335e-03,0.000000e+00,0.000000e+00
1303,10,17147,1.141596e-03,4.738713e-03,9.786085e-03,0.000000e+00,0.000000e+00
1304,11,17158,1.595163e-03,5.040121e-03,1.000000e-02,0.000000e+00,0.000000e+00
1305,12,17170,1.474336e-03,4.949239e-03,9.599589e-03,0.000000e+00,0.000000e+00
1306,10,17180,1.365675e-03,4.989934e-03,1.065705e-02,0.000000e+00,0.000000e+00
1307,12,17192,1.161437e-03,4.977238e-03,1.000000e-02,0.000000e+00,0.000000e+00
1308,14,17206,1.305569e-03,4.954988e-03,1.000501e-02,0.000000e+00,0.000000e+00
1309,12,17218,9.900987e-04,4.780833e-03,1.000000e-02,0.000000e+00,0.000000e+00
1310,12,17230,1.150346e-03,4.815340e-03,1.129596e-02,0.000000e+00,0.000000e+00
1311,21,17251,1.033177e-03,4.932789e-03,1.015709e-02,0.000000e+00,0.000000e+00
1312,12,17263,1.083746e-03,4.861682e-03,1.000000e-02,0.000000e+00,0.000000e+00
1313,24,17287,1.008965e-03,4.942221e-03,1.000000e-02,0.000000e+00,0.000000e+00
1314,16,17303,9.667181e-04,5.090226e-03,1.100527e-02,0.000000e+00,0.000000e+00
1315,25,17328,7.212005e-04,4.871223e-03,9.738445e-03,0.000000e+00,0.000000e+00
1316,13,17341,1.257960e-03,4.906015e-03,1.027462e-02,0.000000e+00,0.000000e+00
1317,15,17356,6.865368e-04,4.841030e-03,1.000000e-02,0.000000e+00,0.000000e+00
1318,13,17369,1.203634e-03,4.980279e-03,1.082744e-02,0.000000e+00,0.000000e+00
1319,15,17384,1.008441e-03,4.901114e-03,1.068896e-02,0.000000e+00,0.000000e+00
1320,12,17396,1.439243e-03,4.915646e-03,1.185903e-02,0.000000e+00,0.000000e+00
1321,14,17410,1.042138e-03,4.986372e-03,1.090322e-02,0.000000e+00,0.000000e+00
1322,20,17430,9.331827e-04,5.158312e-03,1.292456e-02,0.000000e+00,0.000000e+00
1323,12,17442,1.110624e-03,5.067509e-03,1.107874e-02,0.000000e+00,0.000000e+00
1324,14,17456,1.278007e-03,4.984210e-03,1.091610e-02,0.000000e+00,0.000000e+00
1325,10,17466,1.289775e-03,4.972526e-03,1.195688e-02,0.000000e+00,0.000000e+00
1326,11,17477,1.054821e-03,5.004555e-03,1.230685e-02,0.000000e+00,0.000000e+00
1327,13,17490,1.043033e-03,4.991339e-03,1.027456e-02,0.000000e+00,0.000000e+00
1328,17,17507,9.632715e-04,4.972417e-03,1.000000e-02,0.000000e+00,0.000000e+00
1329,13,17520,1.117860e-03,4.852309e-03,9.872650e-03,0.000000e+00,0.000000e+00
1330,13,17533,8.461518e-04,5.044519e-03,1.230395e-02,0.000000e+00,0.000000e+00
1331,12,17545,8.036676e-04,4.926016e-03,1.036594e-02,0.000000e+00,0.000000e+00
1332,12,17557,9.472545e-04,4.944589e-03,1.171075e-02,0.000000e+00,0.000000e+00
1333,12,17569,1.258184e-03,4.917790e-03,1.000000e-02,0.000000e+00,0.000000e+00
1334,10,17579,1.093032e-03,5.055215e-03,1.355095e-02,0.000000e+00,0.000000e+00
1335,12,17591,1.223096e-03,4.854457e-03,1.000000e-02,0.000000e+00,0.000000e+00
1336,11,17602,1.018795e-03,5.011864e-03,1.193260e-02,0.000000e+00,0.000000e+00
1337,12,17614,1.258128e-03,4.963947e-03,1.084801e-02,0.000000e+00,0.000000e+00
1338,12,17626,1.285852e-03,4.882995e-03,1.000000e-02,0.000000e+00,0.000000e+00
1339,12,17638,1.562626e-03,4.924915e-03,9.299569e-03,0.000000e+00,0.000000e+00
1340,13,17651,1.125941e-03,4.934398e-03,1.317690e-02,0.000000e+00,0.000000e+00
1341,13,17664,1.461882e-03,5.021173e-03,1.068554e-02,0.000000e+00,0.000000e+00
1342,9,17673,1.141732e-03,5.047526e-03,1.254319e-02,0.000000e+00,0.000000e+00
1343,16,17689,1.087435e-03,4.968859e-03,1.221392e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1435445, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1344, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1344,11,17700,1.227974e-03,4.860343e-03,1.166001e-02,0.000000e+00,0.000000e+00
1345,13,17713,1.341489e-03,4.761548e-03,1.028651e-02,0.000000e+00,0.000000e+00
1346,14,17727,1.144025e-03,4.835889e-03,1.149014e-02,0.000000e+00,0.000000e+00
1347,11,17738,1.303393e-03,4.982823e-03,1.135136e-02,0.000000e+00,0.000000e+00
1348,12,17750,9.774701e-04,4.969928e-03,1.197900e-02,0.000000e+00,0.000000e+00
1349,14,17764,8.706271e-04,4.860355e-03,1.023278e-02,0.000000e+00,0.000000e+00
1350,12,17776,1.116646e-03,4.850186e-03,1.191024e-02,0.000000e+00,0.000000e+00
1351,15,17791,9.730745e-04,4.924909e-03,1.000000e-02,0.000000e+00,0.000000e+00
1352,20,17811,9.554656e-04,4.932895e-03,1.291171e-02,0.000000e+00,0.000000e+00
1353,13,17824,1.111298e-03,4.899717e-03,1.030675e-02,0.000000e+00,0.000000e+00
1354,23,17847,6.178239e-04,4.868511e-03,1.537870e-02,0.000000e+00,0.000000e+00
1355,17,17864,8.087917e-04,4.741206e-03,1.483488e-02,0.000000e+00,0.000000e+00
1356,14,17878,1.251442e-03,4.745484e-03,1.000000e-02,0.000000e+00,0.000000e+00
1357,11,17889,1.175574e-03,4.935654e-03,1.000000e-02,0.000000e+00,0.000000e+00
1358,12,17901,1.094737e-03,5.034610e-03,1.629174e-02,0.000000e+00,0.000000e+00
1359,13,17914,1.323971e-03,4.900872e-03,1.212189e-02,0.000000e+00,0.000000e+00
1360,13,17927,7.579215e-04,4.876315e-03,1.044855e-02,0.000000e+00,0.000000e+00
1361,14,17941,1.154343e-03,4.819785e-03,1.000000e-02,0.000000e+00,0.000000e+00
1362,12,17953,1.359093e-03,4.908263e-03,1.067003e-02,0.000000e+00,0.000000e+00
1363,16,17969,7.992683e-04,4.772053e-03,1.000000e-02,0.000000e+00,0.000000e+00
1364,13,17982,7.992683e-04,5.000238e-03,1.012320e-02,0.000000e+00,0.000000e+00
1365,15,17997,1.025115e-03,4.899837e-03,1.045679e-02,0.000000e+00,0.000000e+00
1366,13,18010,1.038406e-03,4.864038e-03,1.150247e-02,0.000000e+00,0.000000e+00
1367,14,18024,8.666164e-04,4.807663e-03,1.000000e-02,0.000000e+00,0.000000e+00
1368,15,18039,9.247196e-04,4.939896e-03,1.111100e-02,0.000000e+00,0.000000e+00
1369,11,18050,1.216542e-03,4.870106e-03,1.014597e-02,0.000000e+00,0.000000e+00
1370,13,18063,1.157184e-03,4.998228e-03,1.089000e-02,0.000000e+00,0.000000e+00
1371,15,18078,1.202774e-03,5.021601e-03,1.104112e-02,0.000000e+00,0.000000e+00
1372,14,18092,6.900136e-04,4.955074e-03,1.048798e-02,0.000000e+00,0.000000e+00
1373,15,18107,1.016193e-03,4.870053e-03,1.039682e-02,0.000000e+00,0.000000e+00
1374,16,18123,1.089869e-03,4.910037e-03,1.143650e-02,0.000000e+00,0.000000e+00
1375,17,18140,9.248230e-04,4.826043e-03,1.317690e-02,0.000000e+00,0.000000e+00
1376,12,18152,1.118355e-03,4.944211e-03,1.019278e-02,0.000000e+00,0.000000e+00
1377,13,18165,1.357399e-03,4.851092e-03,1.131017e-02,0.000000e+00,0.000000e+00
1378,14,18179,1.423022e-03,4.775372e-03,1.099929e-02,0.000000e+00,0.000000e+00
1379,10,18189,1.268209e-03,4.807542e-03,9.499350e-03,0.000000e+00,0.000000e+00
1380,11,18200,9.811904e-04,4.965312e-03,1.047407e-02,0.000000e+00,0.000000e+00
1381,12,18212,1.065756e-03,4.931331e-03,1.000000e-02,0.000000e+00,0.000000e+00
1382,13,18225,9.558878e-04,4.949567e-03,1.062974e-02,0.000000e+00,0.000000e+00
1383,13,18238,1.033909e-03,4.934943e-03,1.000000e-02,0.000000e+00,0.000000e+00
1384,12,18250,1.140114e-03,4.982004e-03,1.441166e-02,0.000000e+00,0.000000e+00
1385,13,18263,1.135700e-03,4.910800e-03,1.243958e-02,0.000000e+00,0.000000e+00
1386,15,18278,1.051008e-03,4.983273e-03,1.629174e-02,0.000000e+00,0.000000e+00
1387,13,18291,1.050076e-03,4.784641e-03,1.000000e-02,0.000000e+00,0.000000e+00
1388,11,18302,8.757883e-04,4.865485e-03,1.043281e-02,0.000000e+00,0.000000e+00
1389,16,18318,8.645843e-04,4.926370e-03,9.798726e-03,0.000000e+00,0.000000e+00
1390,14,18332,1.149829e-03,4.924725e-03,1.000000e-02,0.000000e+00,0.000000e+00
1391,12,18344,1.162987e-03,4.924763e-03,1.038971e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1490149, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1392, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1392,10,18354,8.867794e-04,4.982238e-03,1.088876e-02,0.000000e+00,0.000000e+00
1393,12,18366,1.068245e-03,4.947687e-03,1.010516e-02,0.000000e+00,0.000000e+00
1394,12,18378,1.149314e-03,4.964745e-03,1.111551e-02,0.000000e+00,0.000000e+00
1395,12,18390,9.953153e-04,4.928194e-03,1.197900e-02,0.000000e+00,0.000000e+00
1396,12,18402,9.244100e-04,5.047476e-03,1.017077e-02,0.000000e+00,0.000000e+00
1397,12,18414,1.494950e-03,5.058120e-03,1.012316e-02,0.000000e+00,0.000000e+00
1398,12,18426,6.564170e-04,4.986531e-03,9.614621e-03,0.000000e+00,0.000000e+00
1399,11,18437,1.316803e-03,4.918057e-03,9.469011e-03,0.000000e+00,0.000000e+00
1400,14,18451,9.266156e-04,4.964242e-03,1.000000e-02,0.000000e+00,0.000000e+00
1401,12,18463,1.026022e-03,4.982067e-03,9.804526e-03,0.000000e+00,0.000000e+00
1402,10,18473,1.087867e-03,5.027291e-03,1.107220e-02,0.000000e+00,0.000000e+00
1403,13,18486,1.054657e-03,5.095591e-03,1.000000e-02,0.000000e+00,0.000000e+00
1404,13,18499,9.153514e-04,5.160349e-03,1.274358e-02,0.000000e+00,0.000000e+00
1405,12,18511,1.175328e-03,5.169914e-03,1.000000e-02,0.000000e+00,0.000000e+00
1406,16,18527,1.021415e-03,5.020886e-03,1.000000e-02,0.000000e+00,0.000000e+00
1407,14,18541,1.193642e-03,4.888977e-03,1.000000e-02,0.000000e+00,0.000000e+00
1408,13,18554,1.208672e-03,4.957135e-03,1.123992e-02,0.000000e+00,0.000000e+00
1409,12,18566,1.281999e-03,4.848535e-03,1.142965e-02,0.000000e+00,0.000000e+00
1410,16,18582,8.196227e-04,5.069518e-03,1.159268e-02,0.000000e+00,0.000000e+00
1411,13,18595,1.213680e-03,4.901479e-03,1.000000e-02,0.000000e+00,0.000000e+00
1412,17,18612,1.004490e-03,4.996569e-03,1.089000e-02,0.000000e+00,0.000000e+00
1413,12,18624,1.344089e-03,4.889238e-03,1.000000e-02,0.000000e+00,0.000000e+00
1414,19,18643,1.032235e-03,5.041498e-03,1.059791e-02,0.000000e+00,0.000000e+00
1415,13,18656,1.187566e-03,4.982295e-03,1.042560e-02,0.000000e+00,0.000000e+00
1416,12,18668,1.245092e-03,5.055098e-03,1.025165e-02,0.000000e+00,0.000000e+00
1417,11,18679,1.236446e-03,4.956720e-03,1.000000e-02,0.000000e+00,0.000000e+00
1418,13,18692,1.088555e-03,4.951123e-03,1.089000e-02,0.000000e+00,0.000000e+00
1419,12,18704,1.091138e-03,4.913873e-03,1.197900e-02,0.000000e+00,0.000000e+00
1420,12,18716,1.269579e-03,4.997431e-03,1.052298e-02,0.000000e+00,0.000000e+00
1421,12,18728,1.043127e-03,4.933870e-03,9.547505e-03,0.000000e+00,0.000000e+00
1422,12,18740,1.147001e-03,4.954652e-03,1.162088e-02,0.000000e+00,0.000000e+00
1423,14,18754,9.480567e-04,4.834018e-03,9.283915e-03,0.000000e+00,0.000000e+00
1424,14,18768,7.968454e-04,4.833123e-03,1.169370e-02,0.000000e+00,0.000000e+00
1425,15,18783,7.242543e-04,4.700575e-03,1.000000e-02,0.000000e+00,0.000000e+00
1426,16,18799,1.150662e-03,4.953431e-03,1.180606e-02,0.000000e+00,0.000000e+00
1427,13,18812,9.683434e-04,4.910114e-03,1.000000e-02,0.000000e+00,0.000000e+00
1428,20,18832,9.025707e-04,4.882775e-03,1.000000e-02,0.000000e+00,0.000000e+00
1429,11,18843,1.123554e-03,4.884845e-03,1.277320e-02,0.000000e+00,0.000000e+00
1430,14,18857,1.146200e-03,4.991475e-03,1.235172e-02,0.000000e+00,0.000000e+00
1431,10,18867,1.255441e-03,5.003091e-03,1.000000e-02,0.000000e+00,0.000000e+00
1432,11,18878,1.402380e-03,5.004331e-03,1.031263e-02,0.000000e+00,0.000000e+00
1433,12,18890,1.800229e-03,4.979713e-03,1.000000e-02,0.000000e+00,0.000000e+00
1434,14,18904,1.377008e-03,5.063716e-03,1.223647e-02,0.000000e+00,0.000000e+00
1435,11,18915,1.203677e-03,5.027067e-03,1.000000e-02,0.000000e+00,0.000000e+00
1436,13,18928,1.065077e-03,4.996545e-03,1.357288e-02,0.000000e+00,0.000000e+00
1437,16,18944,1.292270e-03,5.000124e-03,1.106545e-02,0.000000e+00,0.000000e+00
1438,12,18956,9.159704e-04,5.109559e-03,1.229620e-02,0.000000e+00,0.000000e+00
1439,10,18966,1.128054e-03,5.087460e-03,1.080493e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1543734, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1440, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1440,11,18977,1.258750e-03,5.309231e-03,1.034378e-02,0.000000e+00,0.000000e+00
1441,12,18989,9.818973e-04,5.123289e-03,9.978062e-03,0.000000e+00,0.000000e+00
1442,14,19003,1.090244e-03,5.149814e-03,9.978062e-03,0.000000e+00,0.000000e+00
1443,20,19023,1.303994e-03,5.198975e-03,9.232839e-03,0.000000e+00,0.000000e+00
1444,11,19034,1.123472e-03,5.206275e-03,1.232975e-02,0.000000e+00,0.000000e+00
1445,14,19048,9.872436e-04,5.052887e-03,1.000000e-02,0.000000e+00,0.000000e+00
1446,11,19059,1.073638e-03,5.095873e-03,1.000000e-02,0.000000e+00,0.000000e+00
1447,10,19069,1.337830e-03,5.028284e-03,1.000000e-02,0.000000e+00,0.000000e+00
1448,10,19079,1.527968e-03,5.285317e-03,1.121166e-02,0.000000e+00,0.000000e+00
1449,11,19090,1.361245e-03,5.171246e-03,1.100069e-02,0.000000e+00,0.000000e+00
1450,14,19104,1.154202e-03,5.145685e-03,1.089000e-02,0.000000e+00,0.000000e+00
1451,11,19115,1.214374e-03,5.125693e-03,1.255746e-02,0.000000e+00,0.000000e+00
1452,11,19126,1.190456e-03,5.226562e-03,1.473094e-02,0.000000e+00,0.000000e+00
1453,11,19137,1.116271e-03,5.138746e-03,1.011277e-02,0.000000e+00,0.000000e+00
1454,20,19157,5.771292e-04,5.157863e-03,1.370040e-02,0.000000e+00,0.000000e+00
1455,12,19169,9.839500e-04,4.952876e-03,1.000000e-02,0.000000e+00,0.000000e+00
1456,14,19183,7.295101e-04,5.200352e-03,1.317690e-02,0.000000e+00,0.000000e+00
1457,12,19195,1.181041e-03,5.184160e-03,1.027818e-02,0.000000e+00,0.000000e+00
1458,10,19205,1.656635e-03,5.141745e-03,1.143279e-02,0.000000e+00,0.000000e+00
1459,11,19216,1.276866e-03,5.078597e-03,1.250719e-02,0.000000e+00,0.000000e+00
1460,12,19228,1.635532e-03,5.062223e-03,1.317690e-02,0.000000e+00,0.000000e+00
1461,12,19240,1.170327e-03,5.131972e-03,1.449459e-02,0.000000e+00,0.000000e+00
1462,12,19252,1.487555e-03,5.215555e-03,1.488923e-02,0.000000e+00,0.000000e+00
1463,16,19268,1.249252e-03,5.048743e-03,1.065224e-02,0.000000e+00,0.000000e+00
1464,10,19278,1.242290e-03,5.281971e-03,1.079195e-02,0.000000e+00,0.000000e+00
1465,11,19289,8.479422e-04,5.274822e-03,1.000000e-02,0.000000e+00,0.000000e+00
1466,11,19300,9.504622e-04,5.345703e-03,1.000568e-02,0.000000e+00,0.000000e+00
1467,13,19313,1.454948e-03,5.134978e-03,9.348908e-03,0.000000e+00,0.000000e+00
1468,14,19327,9.111992e-04,5.155282e-03,1.174115e-02,0.000000e+00,0.000000e+00
1469,11,19338,1.256140e-03,5.086240e-03,1.000000e-02,0.000000e+00,0.000000e+00
1470,13,19351,1.038784e-03,5.132431e-03,1.165519e-02,0.000000e+00,0.000000e+00
1471,11,19362,1.218082e-03,4.991917e-03,1.000000e-02,0.000000e+00,0.000000e+00
1472,12,19374,1.084375e-03,5.067349e-03,1.213788e-02,0.000000e+00,0.000000e+00
1473,16,19390,9.997991e-04,4.955358e-03,1.000000e-02,0.000000e+00,0.000000e+00
1474,17,19407,6.277803e-04,5.115260e-03,1.084122e-02,0.000000e+00,0.000000e+00
1475,16,19423,1.337224e-03,5.050055e-03,1.000000e-02,0.000000e+00,0.000000e+00
1476,18,19441,9.599295e-04,5.244933e-03,1.294841e-02,0.000000e+00,0.000000e+00
1477,20,19461,7.510038e-04,5.144406e-03,1.226486e-02,0.000000e+00,0.000000e+00
1478,14,19475,5.848049e-04,5.214504e-03,1.000000e-02,0.000000e+00,0.000000e+00
1479,16,19491,1.041793e-03,5.080487e-03,1.099023e-02,0.000000e+00,0.000000e+00
1480,12,19503,1.313221e-03,5.194180e-03,1.039365e-02,0.000000e+00,0.000000e+00
1481,11,19514,1.457657e-03,5.040536e-03,1.027741e-02,0.000000e+00,0.000000e+00
1482,11,19525,1.092983e-03,5.205709e-03,1.237308e-02,0.000000e+00,0.000000e+00
1483,14,19539,1.254568e-03,5.106499e-03,1.000000e-02,0.000000e+00,0.000000e+00
1484,10,19549,1.464675e-03,5.141833e-03,1.317690e-02,0.000000e+00,0.000000e+00
1485,13,19562,9.749829e-04,5.012519e-03,1.000000e-02,0.000000e+00,0.000000e+00
1486,12,19574,9.898968e-04,5.120074e-03,1.689337e-02,0.000000e+00,0.000000e+00
1487,11,19585,9.163184e-04,5.020093e-03,1.171326e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1596142, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1488, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1488,11,19596,1.115410e-03,5.104226e-03,1.046184e-02,0.000000e+00,0.000000e+00
1489,11,19607,1.085963e-03,4.951739e-03,1.000000e-02,0.000000e+00,0.000000e+00
1490,13,19620,9.184730e-04,5.053736e-03,1.776044e-02,0.000000e+00,0.000000e+00
1491,10,19630,1.034939e-03,4.866374e-03,1.000000e-02,0.000000e+00,0.000000e+00
1492,16,19646,1.056808e-03,4.821707e-03,9.863120e-03,0.000000e+00,0.000000e+00
1493,12,19658,9.429543e-04,4.911298e-03,1.116694e-02,0.000000e+00,0.000000e+00
1494,15,19673,9.593759e-04,4.991979e-03,1.089568e-02,0.000000e+00,0.000000e+00
1495,12,19685,1.312966e-03,5.010807e-03,9.556068e-03,0.000000e+00,0.000000e+00
1496,12,19697,1.242721e-03,5.203919e-03,1.180846e-02,0.000000e+00,0.000000e+00
1497,15,19712,9.868598e-04,5.109855e-03,1.204037e-02,0.000000e+00,0.000000e+00
1498,14,19726,8.328540e-04,5.003546e-03,1.066781e-02,0.000000e+00,0.000000e+00
1499,18,19744,8.937059e-04,4.859358e-03,9.562410e-03,0.000000e+00,0.000000e+00
1500,13,19757,1.201379e-03,4.884942e-03,9.897453e-03,0.000000e+00,0.000000e+00
1501,14,19771,1.023840e-03,4.705985e-03,9.913394e-03,0.000000e+00,0.000000e+00
1502,14,19785,1.185792e-03,4.875103e-03,1.000000e-02,0.000000e+00,0.000000e+00
1503,12,19797,1.199377e-03,4.884127e-03,1.012591e-02,0.000000e+00,0.000000e+00
1504,11,19808,1.597165e-03,4.953942e-03,1.207846e-02,0.000000e+00,0.000000e+00
1505,14,19822,1.049939e-03,4.830661e-03,1.000000e-02,0.000000e+00,0.000000e+00
1506,21,19843,1.058395e-03,4.857740e-03,1.405989e-02,0.000000e+00,0.000000e+00
1507,17,19860,8.020278e-04,4.773776e-03,1.000000e-02,0.000000e+00,0.000000e+00
1508,13,19873,1.391285e-03,4.936341e-03,9.351066e-03,0.000000e+00,0.000000e+00
1509,13,19886,8.255533e-04,4.863509e-03,1.001610e-02,0.000000e+00,0.000000e+00
1510,12,19898,1.087337e-03,4.884875e-03,1.124633e-02,0.000000e+00,0.000000e+00
1511,17,19915,9.008439e-04,4.811429e-03,1.000000e-02,0.000000e+00,0.000000e+00
1512,10,19925,1.359571e-03,4.896723e-03,1.089000e-02,0.000000e+00,0.000000e+00
1513,12,19937,1.086310e-03,4.836632e-03,1.000000e-02,0.000000e+00,0.000000e+00
1514,16,19953,9.954290e-04,4.999442e-03,1.091337e-02,0.000000e+00,0.000000e+00
1515,11,19964,1.237736e-03,4.948534e-03,1.000000e-02,0.000000e+00,0.000000e+00
1516,9,19973,9.554162e-04,4.905399e-03,1.000000e-02,0.000000e+00,0.000000e+00
1517,11,19984,1.374455e-03,4.828269e-03,9.506845e-03,0.000000e+00,0.000000e+00
1518,13,19997,8.654550e-04,4.900287e-03,1.046568e-02,0.000000e+00,0.000000e+00
1519,12,20009,8.771950e-04,4.787630e-03,1.000000e-02,0.000000e+00,0.000000e+00
1520,13,20022,1.023225e-03,4.801200e-03,1.068111e-02,0.000000e+00,0.000000e+00
1521,16,20038,9.239892e-04,4.790099e-03,9.533427e-03,0.000000e+00,0.000000e+00
1522,15,20053,9.371779e-04,4.853115e-03,1.000100e-02,0.000000e+00,0.000000e+00
1523,12,20065,9.305670e-04,4.794832e-03,9.301275e-03,0.000000e+00,0.000000e+00
1524,13,20078,8.655328e-04,4.892156e-03,1.089000e-02,0.000000e+00,0.000000e+00
1525,14,20092,1.331493e-03,4.947969e-03,1.000000e-02,0.000000e+00,0.000000e+00
1526,13,20105,1.282550e-03,4.993510e-03,1.212756e-02,0.000000e+00,0.000000e+00
1527,19,20124,9.203275e-04,4.692359e-03,1.000000e-02,0.000000e+00,0.000000e+00
1528,20,20144,1.000072e-03,5.004236e-03,1.000000e-02,0.000000e+00,0.000000e+00
1529,16,20160,4.117101e-04,4.861334e-03,1.000000e-02,0.000000e+00,0.000000e+00
1530,14,20174,8.935702e-04,5.006602e-03,1.097362e-02,0.000000e+00,0.000000e+00
1531,13,20187,1.235679e-03,4.913225e-03,1.000000e-02,0.000000e+00,0.000000e+00
1532,10,20197,1.424443e-03,4.884577e-03,1.000000e-02,0.000000e+00,0.000000e+00
1533,13,20210,1.413784e-03,4.862229e-03,9.274364e-03,0.000000e+00,0.000000e+00
1534,14,20224,1.512867e-03,4.980387e-03,1.142222e-02,0.000000e+00,0.000000e+00
1535,11,20235,1.293667e-03,4.934662e-03,1.000000e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1650808, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1536, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1536,11,20246,1.336066e-03,4.837049e-03,1.000000e-02,0.000000e+00,0.000000e+00
1537,11,20257,1.417166e-03,4.819757e-03,1.055529e-02,0.000000e+00,0.000000e+00
1538,11,20268,1.213036e-03,4.828913e-03,1.000000e-02,0.000000e+00,0.000000e+00
1539,12,20280,1.041544e-03,4.826522e-03,9.293446e-03,0.000000e+00,0.000000e+00
1540,11,20291,1.463633e-03,5.021940e-03,1.106033e-02,0.000000e+00,0.000000e+00
1541,12,20303,1.137692e-03,5.045346e-03,9.912097e-03,0.000000e+00,0.000000e+00
1542,16,20319,8.531785e-04,4.917872e-03,1.089000e-02,0.000000e+00,0.000000e+00
1543,14,20333,1.033995e-03,4.899587e-03,1.033645e-02,0.000000e+00,0.000000e+00
1544,13,20346,9.902066e-04,5.047571e-03,1.193087e-02,0.000000e+00,0.000000e+00
1545,15,20361,1.028298e-03,4.943009e-03,1.336209e-02,0.000000e+00,0.000000e+00
