boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard,eworld,qmax_i,qmax,ncon
12188,11,161800,8.604105e-04,4.724137e-03,1.089000e-02,0.000000e+00,0.000000e+00,216,2.049951e-04,0,0,0,104,18,7.287571e+04,54712
12189,12,161812,8.365743e-04,4.699697e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,8.909452e-05,0,0,0,72,18,7.288707e+04,54873
12190,15,161827,9.968906e-04,4.907337e-03,1.099909e-02,0.000000e+00,0.000000e+00,184,6.622465e-05,0,0,0,37,18,7.289980e+04,54329
12191,12,161839,9.660538e-04,4.781979e-03,1.327284e-02,0.000000e+00,0.000000e+00,197,4.943655e-04,0,0,0,163,18,7.291039e+04,53960
12192,14,161853,1.121617e-03,4.863560e-03,1.025471e-02,0.000000e+00,0.000000e+00,212,3.233105e-04,0,0,0,42,18,7.292257e+04,54089
12193,11,161864,1.249938e-03,4.717079e-03,8.758775e-03,0.000000e+00,0.000000e+00,215,2.567199e-04,0,0,0,194,18,7.293400e+04,54303
12194,17,161881,7.090074e-04,4.785577e-03,9.266094e-03,0.000000e+00,0.000000e+00,197,5.318429e-05,0,0,0,225,18,7.294743e+04,54011
12195,13,161894,1.224094e-03,4.858499e-03,9.444322e-03,0.000000e+00,0.000000e+00,198,7.504826e-05,0,0,0,225,18,7.295941e+04,54138
12196,15,161909,1.257038e-03,5.037274e-03,1.018592e-02,0.000000e+00,0.000000e+00,189,5.316690e-05,0,0,0,59,18,7.297145e+04,53837
12197,19,161928,7.538654e-04,5.028249e-03,1.000000e-02,0.000000e+00,0.000000e+00,200,5.218088e-04,0,0,0,241,18,7.298266e+04,53882
12198,10,161938,1.044314e-03,5.151405e-03,1.000000e-02,0.000000e+00,0.000000e+00,193,2.703686e-04,0,0,0,60,18,7.299593e+04,54020
12199,15,161953,1.041784e-03,5.042111e-03,1.051408e-02,0.000000e+00,0.000000e+00,199,5.985739e-05,0,0,0,34,18,7.300721e+04,53833
12200,10,161963,1.259884e-03,4.966095e-03,1.053896e-02,0.000000e+00,0.000000e+00,203,6.917465e-05,0,0,0,218,18,7.301914e+04,54158
12201,11,161974,1.158338e-03,4.764311e-03,9.351440e-03,0.000000e+00,0.000000e+00,226,3.117396e-04,0,0,0,62,18,7.303100e+04,54300
12202,12,161986,1.678722e-03,4.782016e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,1.452853e-04,0,0,0,42,18,7.304220e+04,53870
12203,9,161995,1.721860e-03,4.867920e-03,9.019976e-03,0.000000e+00,0.000000e+00,200,1.461759e-04,0,0,0,148,18,7.305473e+04,53837
12204,12,162007,9.662250e-04,5.063246e-03,1.112234e-02,0.000000e+00,0.000000e+00,187,6.050616e-05,0,0,0,134,18,7.306688e+04,53518
12205,10,162017,1.462860e-03,5.002935e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,2.898943e-04,0,0,0,64,18,7.307736e+04,53774
12206,12,162029,1.360124e-03,4.881379e-03,1.000000e-02,0.000000e+00,0.000000e+00,191,5.308089e-05,0,0,0,160,18,7.309051e+04,54201
12207,17,162046,7.105091e-04,4.981550e-03,1.031135e-02,0.000000e+00,0.000000e+00,168,7.325597e-05,0,0,0,63,18,7.310248e+04,54248
12208,10,162056,1.275455e-03,4.909008e-03,1.054961e-02,0.000000e+00,0.000000e+00,205,2.376606e-04,0,0,0,63,18,7.311445e+04,53987
12209,11,162067,1.305107e-03,4.946458e-03,9.871181e-03,0.000000e+00,0.000000e+00,195,5.305497e-05,0,0,0,133,18,7.312646e+04,53896
12210,12,162079,1.314680e-03,4.827921e-03,8.472101e-03,0.000000e+00,0.000000e+00,213,2.998321e-04,0,0,0,90,18,7.313808e+04,53499
12211,15,162094,8.877363e-04,4.926947e-03,8.787239e-03,0.000000e+00,0.000000e+00,202,2.709905e-04,0,0,0,210,18,7.315112e+04,53595
12212,10,162104,1.192465e-03,4.910762e-03,1.194387e-02,0.000000e+00,0.000000e+00,197,4.368013e-04,0,0,0,210,18,7.316312e+04,53876
12213,10,162114,1.442805e-03,4.983475e-03,1.000000e-02,0.000000e+00,0.000000e+00,184,3.982503e-04,0,0,0,125,18,7.317507e+04,54363
12214,13,162127,1.198262e-03,5.062739e-03,9.066069e-03,0.000000e+00,0.000000e+00,202,5.301167e-05,0,0,0,188,18,7.318660e+04,53915
12215,11,162138,1.616507e-03,5.036976e-03,9.066069e-03,0.000000e+00,0.000000e+00,192,5.300281e-05,0,0,0,225,18,7.319891e+04,53959
12216,15,162153,9.699513e-04,4.975717e-03,1.044059e-02,0.000000e+00,0.000000e+00,210,1.315929e-05,0,0,0,159,18,7.321064e+04,53465
12217,17,162170,9.421161e-04,4.906937e-03,1.000000e-02,0.000000e+00,0.000000e+00,208,3.787391e-04,0,0,0,242,18,7.322427e+04,53643
12218,12,162182,1.247611e-03,4.930372e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,5.403269e-04,0,0,0,218,18,7.323473e+04,53486
12219,11,162193,9.459110e-04,4.916864e-03,8.847958e-03,0.000000e+00,0.000000e+00,215,6.579023e-05,0,0,0,46,18,7.324645e+04,53440
12220,17,162210,7.329482e-04,4.962678e-03,1.225619e-02,0.000000e+00,0.000000e+00,205,5.296004e-05,0,0,0,38,18,7.325843e+04,53367
12221,12,162222,8.119228e-04,4.941396e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,7.844286e-05,0,0,0,43,18,7.327128e+04,53583
12222,13,162235,1.050171e-03,4.846325e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.494254e-04,0,0,0,66,18,7.328146e+04,53578
12223,14,162249,1.024256e-03,4.710277e-03,9.017884e-03,0.000000e+00,0.000000e+00,206,4.102881e-04,0,0,0,66,18,7.329351e+04,53496
12224,13,162262,1.037209e-03,4.834821e-03,1.032511e-02,0.000000e+00,0.000000e+00,208,5.652404e-05,0,0,0,34,18,7.330673e+04,53247
12225,14,162276,8.240194e-04,4.977770e-03,1.135762e-02,0.000000e+00,0.000000e+00,196,5.291644e-05,0,0,0,156,18,7.331921e+04,53653
12226,14,162290,9.778677e-04,4.818172e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,5.290801e-05,0,0,0,97,18,7.333097e+04,53102
12227,12,162302,1.373548e-03,4.787045e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,2.638929e-04,0,0,0,40,18,7.334130e+04,53344
12228,10,162312,1.482438e-03,4.905996e-03,1.014646e-02,0.000000e+00,0.000000e+00,197,3.393890e-05,0,0,0,5,18,7.335409e+04,53215
12229,13,162325,1.016941e-03,4.892877e-03,9.900000e-03,0.000000e+00,0.000000e+00,214,5.948139e-05,0,0,0,22,18,7.336540e+04,53339
12230,12,162337,1.332227e-03,4.996945e-03,1.042082e-02,0.000000e+00,0.000000e+00,180,3.891889e-05,0,0,0,22,18,7.337741e+04,53618
12231,11,162348,7.236716e-04,4.905344e-03,9.984737e-03,0.000000e+00,0.000000e+00,212,1.713586e-04,0,0,0,223,18,7.339250e+04,54035
12232,14,162362,1.100892e-03,4.928437e-03,9.984737e-03,0.000000e+00,0.000000e+00,210,8.275467e-05,0,0,0,159,18,7.340259e+04,53891
12233,11,162373,1.110072e-03,4.866981e-03,9.266597e-03,0.000000e+00,0.000000e+00,203,2.345802e-05,0,0,0,5,18,7.341406e+04,53908
12234,11,162384,8.266980e-04,4.978066e-03,1.028901e-02,0.000000e+00,0.000000e+00,202,1.415174e-06,0,0,0,214,18,7.342666e+04,53895
12235,11,162395,1.115596e-03,4.978036e-03,1.000000e-02,0.000000e+00,0.000000e+00,195,8.231823e-05,0,0,0,173,18,7.343809e+04,53715
12236,10,162405,1.292901e-03,5.079056e-03,1.153984e-02,0.000000e+00,0.000000e+00,188,5.282259e-05,0,0,0,25,18,7.345037e+04,53660
12237,10,162415,1.164436e-03,5.007630e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,4.526934e-04,0,0,0,111,18,7.346252e+04,53997
12238,12,162427,1.383114e-03,5.000971e-03,1.015194e-02,0.000000e+00,0.000000e+00,206,7.969578e-05,0,0,0,109,18,7.347364e+04,54139
12239,11,162438,1.564409e-03,4.942100e-03,9.014691e-03,0.000000e+00,0.000000e+00,193,3.585591e-05,0,0,0,109,18,7.348564e+04,54195
12240,15,162453,1.134921e-03,5.027470e-03,1.060651e-02,0.000000e+00,0.000000e+00,194,1.238483e-04,0,0,0,111,18,7.349853e+04,54190
12241,11,162464,1.233698e-03,4.779128e-03,9.080725e-03,0.000000e+00,0.000000e+00,216,5.277981e-05,0,0,0,133,18,7.351029e+04,54104
12242,12,162476,1.373362e-03,4.938504e-03,1.133814e-02,0.000000e+00,0.000000e+00,199,5.277096e-05,0,0,0,218,18,7.352270e+04,53956
12243,12,162488,8.433044e-04,4.852456e-03,1.024347e-02,0.000000e+00,0.000000e+00,212,4.205893e-04,0,0,0,248,18,7.353415e+04,53662
12244,13,162501,1.016253e-03,4.936920e-03,1.000000e-02,0.000000e+00,0.000000e+00,180,1.026045e-04,0,0,0,53,18,7.354674e+04,53413
12245,13,162514,8.516174e-04,4.824715e-03,9.549932e-03,0.000000e+00,0.000000e+00,214,3.338589e-04,0,0,0,112,18,7.355917e+04,53761
12246,14,162528,1.024069e-03,4.905474e-03,1.143395e-02,0.000000e+00,0.000000e+00,204,3.310690e-04,0,0,0,112,18,7.357116e+04,54038
12247,13,162541,1.304961e-03,4.833758e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,8.495194e-04,0,0,0,248,18,7.358213e+04,54561
12248,14,162555,9.845576e-04,4.906137e-03,1.206586e-02,0.000000e+00,0.000000e+00,209,7.997121e-05,0,0,0,213,18,7.359445e+04,54567
12249,16,162571,8.239637e-04,4.914507e-03,1.258385e-02,0.000000e+00,0.000000e+00,215,3.903758e-04,0,0,0,172,18,7.360715e+04,54960
12250,13,162584,1.124904e-03,4.994693e-03,1.000000e-02,0.000000e+00,0.000000e+00,198,2.643161e-05,0,0,0,213,18,7.361852e+04,55129
12251,18,162602,9.827366e-04,4.793501e-03,1.099659e-02,0.000000e+00,0.000000e+00,221,5.269431e-05,0,0,0,70,18,7.363038e+04,55178
12252,12,162614,1.124039e-03,4.936942e-03,1.019599e-02,0.000000e+00,0.000000e+00,178,1.224051e-05,0,0,0,100,18,7.364312e+04,54416
12253,11,162625,1.183813e-03,4.988776e-03,1.093121e-02,0.000000e+00,0.000000e+00,197,3.156917e-06,0,0,0,192,18,7.365498e+04,53856
12254,15,162640,1.388230e-03,4.964541e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,2.690565e-05,0,0,0,51,18,7.366680e+04,53314
12255,11,162651,9.618025e-04,4.981907e-03,1.000000e-02,0.000000e+00,0.000000e+00,187,2.130863e-04,0,0,0,155,18,7.367802e+04,53454
12256,17,162668,8.026315e-04,4.899261e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,5.265131e-05,0,0,0,102,18,7.369094e+04,53261
12257,12,162680,1.370181e-03,4.768434e-03,1.000000e-02,0.000000e+00,0.000000e+00,208,6.391413e-05,0,0,0,199,18,7.370330e+04,53262
12258,11,162691,1.370868e-03,4.765667e-03,1.060202e-02,0.000000e+00,0.000000e+00,217,5.263455e-05,0,0,0,170,18,7.371455e+04,53216
12259,15,162706,8.546924e-04,4.896088e-03,1.166222e-02,0.000000e+00,0.000000e+00,182,2.032411e-04,0,0,0,61,18,7.372701e+04,53091
12260,13,162719,1.012182e-03,4.848401e-03,1.073729e-02,0.000000e+00,0.000000e+00,204,2.009225e-04,0,0,0,75,18,7.373967e+04,53339
12261,15,162734,8.170375e-04,4.789727e-03,1.088622e-02,0.000000e+00,0.000000e+00,221,1.261813e-05,0,0,0,91,18,7.375102e+04,52962
12262,12,162746,1.240464e-03,4.778223e-03,9.284963e-03,0.000000e+00,0.000000e+00,204,4.135594e-04,0,0,0,105,18,7.376305e+04,52989
12263,13,162759,9.351771e-04,4.810862e-03,9.284963e-03,0.000000e+00,0.000000e+00,209,4.534756e-04,0,0,0,189,18,7.377426e+04,53355
12264,13,162772,1.170372e-03,4.933798e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,1.673229e-05,0,0,0,217,18,7.378604e+04,52675
12265,15,162787,9.232732e-04,4.791033e-03,9.163071e-03,0.000000e+00,0.000000e+00,239,8.092256e-04,0,0,0,61,18,7.379912e+04,52914
12266,14,162801,1.111331e-03,4.896092e-03,1.039413e-02,0.000000e+00,0.000000e+00,209,1.965564e-04,0,0,0,61,18,7.381118e+04,52953
12267,15,162816,1.023468e-03,4.853601e-03,9.568039e-03,0.000000e+00,0.000000e+00,206,5.255725e-05,0,0,0,164,18,7.382370e+04,52750
12268,11,162827,8.019600e-04,4.799144e-03,1.000000e-02,0.000000e+00,0.000000e+00,202,5.952333e-04,0,0,0,212,18,7.383596e+04,52423
12269,13,162840,1.019200e-03,4.892082e-03,9.074959e-03,0.000000e+00,0.000000e+00,206,1.341925e-04,0,0,0,245,18,7.384652e+04,52252
12270,11,162851,1.164283e-03,4.867060e-03,1.193417e-02,0.000000e+00,0.000000e+00,200,1.514001e-04,0,0,0,244,18,7.385880e+04,52379
12271,16,162867,9.939544e-04,4.921516e-03,1.118585e-02,0.000000e+00,0.000000e+00,208,1.737282e-04,0,0,0,232,18,7.387091e+04,52486
12272,22,162889,9.587813e-04,4.833727e-03,1.107147e-02,0.000000e+00,0.000000e+00,220,7.531051e-05,0,0,0,69,18,7.388380e+04,52990
12273,11,162900,1.354181e-03,4.858301e-03,1.008200e-02,0.000000e+00,0.000000e+00,194,1.387279e-04,0,0,0,233,18,7.389518e+04,53133
12274,15,162915,1.005705e-03,4.769613e-03,8.559200e-03,0.000000e+00,0.000000e+00,226,4.310105e-06,0,0,0,126,18,7.390709e+04,53031
12275,13,162928,1.114075e-03,4.763002e-03,1.196914e-02,0.000000e+00,0.000000e+00,215,4.095335e-04,0,0,0,126,18,7.391914e+04,53177
12276,13,162941,1.025417e-03,4.823583e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,3.845567e-04,0,0,0,69,18,7.393189e+04,53028
12277,18,162959,1.143361e-03,4.859765e-03,1.092329e-02,0.000000e+00,0.000000e+00,216,3.266501e-04,0,0,0,8,18,7.394468e+04,52950
12278,11,162970,1.234143e-03,4.891674e-03,9.403093e-03,0.000000e+00,0.000000e+00,204,7.589014e-05,0,0,0,8,18,7.395671e+04,52892
12279,9,162979,1.295433e-03,4.765123e-03,9.587075e-03,0.000000e+00,0.000000e+00,209,4.619223e-04,0,0,0,170,18,7.396731e+04,53340
12280,11,162990,9.238558e-04,4.866123e-03,1.045767e-02,0.000000e+00,0.000000e+00,189,1.607908e-06,0,0,0,187,18,7.397922e+04,53422
12281,10,163000,9.326247e-04,4.867408e-03,1.218911e-02,0.000000e+00,0.000000e+00,198,2.109671e-04,0,0,0,205,18,7.399188e+04,53212
12282,11,163011,1.061586e-03,4.915365e-03,1.344679e-02,0.000000e+00,0.000000e+00,199,5.243007e-05,0,0,0,136,18,7.400398e+04,52902
12283,11,163022,1.393654e-03,4.899396e-03,1.089881e-02,0.000000e+00,0.000000e+00,211,1.948938e-04,0,0,0,233,18,7.401551e+04,52743
12284,11,163033,1.651617e-03,5.054404e-03,1.000000e-02,0.000000e+00,0.000000e+00,196,5.241357e-05,0,0,0,5,18,7.402745e+04,52808
12285,12,163045,8.372231e-04,4.805653e-03,9.625157e-03,0.000000e+00,0.000000e+00,217,1.932838e-04,0,0,0,234,18,7.404005e+04,52890
12286,14,163059,1.178992e-03,4.947573e-03,1.029701e-02,0.000000e+00,0.000000e+00,192,2.150633e-04,0,0,0,246,18,7.405181e+04,52522
12287,13,163072,1.159443e-03,4.801637e-03,1.000000e-02,0.000000e+00,0.000000e+00,202,5.238729e-05,0,0,0,179,18,7.406483e+04,52683
12288,15,163087,9.525694e-04,4.956369e-03,1.000000e-02,0.000000e+00,0.000000e+00,202,9.329395e-07,0,0,0,179,18,7.407680e+04,52402
12289,13,163100,9.379975e-04,4.986594e-03,9.538912e-03,0.000000e+00,0.000000e+00,198,1.989384e-04,0,0,0,179,18,7.408878e+04,52355
12290,10,163110,1.393485e-03,5.015502e-03,1.000000e-02,0.000000e+00,0.000000e+00,181,3.312042e-04,0,0,0,171,18,7.409901e+04,51908
12291,12,163122,1.123192e-03,4.982897e-03,1.056462e-02,0.000000e+00,0.000000e+00,191,4.681366e-04,0,0,0,179,18,7.411286e+04,51888
12292,11,163133,1.420376e-03,4.926272e-03,1.039980e-02,0.000000e+00,0.000000e+00,204,4.410404e-06,0,0,0,245,18,7.412370e+04,51620
12293,12,163145,1.164685e-03,5.021913e-03,1.041170e-02,0.000000e+00,0.000000e+00,187,1.838472e-06,0,0,0,240,18,7.413688e+04,51454
12294,14,163159,1.282173e-03,5.036244e-03,1.145287e-02,0.000000e+00,0.000000e+00,197,5.232901e-05,0,0,0,14,18,7.414788e+04,51249
12295,10,163169,1.519384e-03,4.970747e-03,1.026743e-02,0.000000e+00,0.000000e+00,192,1.846411e-06,0,0,0,233,18,7.416012e+04,51368
12296,12,163181,9.463592e-04,4.839202e-03,9.759457e-03,0.000000e+00,0.000000e+00,211,8.532358e-06,0,0,0,33,18,7.417256e+04,51211
12297,21,163202,7.463264e-04,4.826182e-03,9.178720e-03,0.000000e+00,0.000000e+00,208,1.035204e-05,0,0,0,35,18,7.418495e+04,51134
12298,14,163216,5.871073e-04,4.895972e-03,1.059157e-02,0.000000e+00,0.000000e+00,182,3.208210e-04,0,0,0,35,18,7.419695e+04,51249
12299,12,163228,1.136076e-03,4.985895e-03,1.010706e-02,0.000000e+00,0.000000e+00,193,7.927333e-04,0,0,0,86,18,7.420981e+04,51352
12300,11,163239,1.145380e-03,5.248723e-03,1.083734e-02,0.000000e+00,0.000000e+00,167,2.651602e-06,0,0,0,74,18,7.422023e+04,51019
12301,18,163257,4.710900e-04,5.041598e-03,1.057497e-02,0.000000e+00,0.000000e+00,217,1.611604e-04,0,0,0,35,18,7.423320e+04,50915
12302,16,163273,6.231942e-04,5.114382e-03,1.323135e-02,0.000000e+00,0.000000e+00,170,3.296445e-05,0,0,0,35,18,7.424526e+04,50735
12303,14,163287,7.132738e-04,5.049604e-03,1.445975e-02,0.000000e+00,0.000000e+00,210,9.893624e-05,0,0,0,59,18,7.425724e+04,50833
12304,10,163297,1.294294e-03,4.959819e-03,1.211533e-02,0.000000e+00,0.000000e+00,196,5.224422e-05,0,0,0,246,18,7.426902e+04,50565
12305,12,163309,1.456457e-03,4.899691e-03,1.000000e-02,0.000000e+00,0.000000e+00,194,7.552177e-04,0,0,0,147,18,7.428161e+04,50676
12306,11,163320,1.088798e-03,5.016860e-03,9.679041e-03,0.000000e+00,0.000000e+00,194,3.068976e-04,0,0,0,216,18,7.429213e+04,50611
12307,10,163330,9.175685e-04,4.935312e-03,1.307694e-02,0.000000e+00,0.000000e+00,197,4.845176e-04,0,0,0,132,18,7.430638e+04,50831
12308,15,163345,7.970120e-04,4.898466e-03,1.350813e-02,0.000000e+00,0.000000e+00,209,4.066871e-04,0,0,0,56,18,7.431695e+04,50753
12309,17,163362,5.397077e-04,4.974470e-03,1.000000e-02,0.000000e+00,0.000000e+00,189,5.220151e-05,0,0,0,191,18,7.433021e+04,50628
12310,13,163375,9.276051e-04,4.889840e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,1.447130e-04,0,0,0,189,18,7.434066e+04,50293
12311,12,163387,1.010162e-03,4.890556e-03,8.371757e-03,0.000000e+00,0.000000e+00,195,5.236956e-04,0,0,0,180,18,7.435385e+04,50574
12312,13,163400,1.559731e-03,5.018293e-03,1.009315e-02,0.000000e+00,0.000000e+00,176,5.388887e-05,0,0,0,189,18,7.436482e+04,51055
12313,9,163409,1.351448e-03,4.984692e-03,1.000000e-02,0.000000e+00,0.000000e+00,208,5.312929e-05,0,0,0,78,18,7.437897e+04,51103
12314,10,163419,1.562868e-03,5.103072e-03,1.049261e-02,0.000000e+00,0.000000e+00,188,2.550937e-04,0,0,0,241,18,7.438912e+04,50975
12315,11,163430,1.325534e-03,5.018126e-03,1.000000e-02,0.000000e+00,0.000000e+00,192,5.215132e-05,0,0,0,48,18,7.440221e+04,50979
12316,15,163445,1.191683e-03,5.036703e-03,1.000000e-02,0.000000e+00,0.000000e+00,183,1.884489e-04,0,0,0,55,18,7.441362e+04,51110
12317,12,163457,9.109809e-04,4.989002e-03,9.768819e-03,0.000000e+00,0.000000e+00,225,5.213517e-05,0,0,0,130,18,7.442542e+04,51040
12318,12,163469,9.830731e-04,4.965527e-03,1.074997e-02,0.000000e+00,0.000000e+00,209,8.104462e-04,0,0,0,168,18,7.443711e+04,50902
12319,12,163481,1.106779e-03,4.858096e-03,1.000000e-02,0.000000e+00,0.000000e+00,211,9.328430e-07,0,0,0,56,18,7.444990e+04,50834
12320,13,163494,8.817803e-04,4.844411e-03,1.109512e-02,0.000000e+00,0.000000e+00,193,7.861391e-05,0,0,0,56,18,7.446199e+04,51036
12321,12,163506,9.273496e-04,4.899653e-03,1.000000e-02,0.000000e+00,0.000000e+00,211,5.210136e-05,0,0,0,138,18,7.447405e+04,51305
12322,12,163518,1.211970e-03,4.821942e-03,1.106830e-02,0.000000e+00,0.000000e+00,223,1.907511e-04,0,0,0,241,18,7.448577e+04,51344
12323,11,163529,9.643811e-04,4.948187e-03,1.118875e-02,0.000000e+00,0.000000e+00,194,5.436221e-05,0,0,0,120,18,7.449772e+04,51526
12324,11,163540,1.231838e-03,4.952531e-03,1.000000e-02,0.000000e+00,0.000000e+00,199,5.674343e-05,0,0,0,24,18,7.451023e+04,51248
12325,11,163551,9.552006e-04,4.795084e-03,9.828306e-03,0.000000e+00,0.000000e+00,216,1.354987e-04,0,0,0,24,18,7.452229e+04,50843
12326,11,163562,7.849975e-04,4.779113e-03,1.138856e-02,0.000000e+00,0.000000e+00,194,2.426997e-04,0,0,0,65,18,7.453389e+04,50662
12327,14,163576,8.273736e-04,4.828925e-03,9.994917e-03,0.000000e+00,0.000000e+00,196,2.222411e-04,0,0,0,173,18,7.454670e+04,50771
12328,12,163588,1.382312e-03,4.867334e-03,1.121014e-02,0.000000e+00,0.000000e+00,195,5.204205e-05,0,0,0,147,18,7.455950e+04,51097
12329,19,163607,7.137995e-04,4.790764e-03,1.233115e-02,0.000000e+00,0.000000e+00,215,1.277883e-04,0,0,0,173,18,7.457090e+04,51492
12330,13,163620,9.625838e-04,4.778584e-03,1.063117e-02,0.000000e+00,0.000000e+00,214,3.166756e-04,0,0,0,60,18,7.458404e+04,51220
12331,14,163634,9.280823e-04,4.788258e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,1.365099e-04,0,0,0,124,18,7.459514e+04,51181
12332,15,163649,7.388715e-04,4.707212e-03,1.000000e-02,0.000000e+00,0.000000e+00,220,3.893787e-04,0,0,0,143,18,7.460655e+04,51275
12333,12,163661,1.081430e-03,4.767207e-03,9.717012e-03,0.000000e+00,0.000000e+00,187,3.145705e-04,0,0,0,143,18,7.461863e+04,51419
12334,14,163675,9.734620e-04,4.780509e-03,1.000000e-02,0.000000e+00,0.000000e+00,205,6.911442e-05,0,0,0,243,18,7.463130e+04,51741
12335,15,163690,6.044958e-04,4.763324e-03,9.308354e-03,0.000000e+00,0.000000e+00,212,2.215053e-04,0,0,0,61,18,7.464370e+04,52027
12336,12,163702,1.014111e-03,4.817729e-03,1.000000e-02,0.000000e+00,0.000000e+00,218,2.091549e-05,0,0,0,61,18,7.465582e+04,51743
12337,11,163713,9.329740e-04,4.956483e-03,9.743026e-03,0.000000e+00,0.000000e+00,203,2.372366e-07,0,0,0,40,18,7.466678e+04,51988
12338,12,163725,1.000794e-03,4.797430e-03,1.104371e-02,0.000000e+00,0.000000e+00,217,1.588250e-04,0,0,0,192,18,7.468012e+04,51367
12339,10,163735,1.599235e-03,4.783264e-03,1.000000e-02,0.000000e+00,0.000000e+00,197,3.915931e-04,0,0,0,184,18,7.469134e+04,51396
12340,11,163746,1.090394e-03,4.790951e-03,9.379691e-03,0.000000e+00,0.000000e+00,188,3.864194e-04,0,0,0,38,18,7.470423e+04,51228
12341,11,163757,1.392790e-03,4.876063e-03,8.986300e-03,0.000000e+00,0.000000e+00,193,5.193333e-05,0,0,0,218,18,7.471662e+04,51243
12342,13,163770,1.242392e-03,4.932412e-03,1.071031e-02,0.000000e+00,0.000000e+00,188,2.229473e-06,0,0,0,107,18,7.472837e+04,51285
12343,12,163782,1.512116e-03,4.819772e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,1.481231e-04,0,0,0,218,18,7.474084e+04,51135
12344,12,163794,1.035684e-03,4.812425e-03,1.000000e-02,0.000000e+00,0.000000e+00,211,3.054589e-05,0,0,0,44,18,7.475165e+04,50997
12345,10,163804,1.388278e-03,4.798444e-03,8.942758e-03,0.000000e+00,0.000000e+00,203,5.189940e-05,0,0,0,108,18,7.476579e+04,50705
12346,20,163824,8.661467e-04,4.674107e-03,1.040550e-02,0.000000e+00,0.000000e+00,217,1.608343e-04,0,0,0,69,18,7.477739e+04,50642
12347,13,163837,9.209124e-04,4.775522e-03,9.430008e-03,0.000000e+00,0.000000e+00,196,5.321700e-05,0,0,0,159,18,7.478906e+04,50740
12348,11,163848,1.421909e-03,4.793114e-03,9.030723e-03,0.000000e+00,0.000000e+00,202,9.329412e-07,0,0,0,3,18,7.479969e+04,50839
12349,12,163860,9.246073e-04,4.686089e-03,9.933796e-03,0.000000e+00,0.000000e+00,215,1.286645e-04,0,0,0,172,18,7.481380e+04,50688
12350,18,163878,1.134494e-03,4.740792e-03,1.106119e-02,0.000000e+00,0.000000e+00,202,5.185738e-05,0,0,0,88,18,7.482680e+04,50440
12351,11,163889,1.399004e-03,4.811459e-03,8.956041e-03,0.000000e+00,0.000000e+00,173,5.185024e-05,0,0,0,68,18,7.483716e+04,50290
12352,12,163901,1.300831e-03,4.954034e-03,1.000000e-02,0.000000e+00,0.000000e+00,194,7.460343e-04,0,0,0,152,18,7.484928e+04,50725
12353,15,163916,1.143558e-03,4.833753e-03,9.943353e-03,0.000000e+00,0.000000e+00,216,9.624584e-04,0,0,0,249,18,7.486180e+04,50747
12354,14,163930,1.218448e-03,4.922019e-03,1.027233e-02,0.000000e+00,0.000000e+00,190,9.901847e-05,0,0,0,249,18,7.487398e+04,50592
12355,16,163946,8.123145e-04,4.722871e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,1.640238e-05,0,0,0,170,18,7.488552e+04,50745
12356,15,163961,6.026023e-04,4.907870e-03,9.882562e-03,0.000000e+00,0.000000e+00,189,5.456083e-05,0,0,0,84,18,7.489791e+04,50706
12357,13,163974,1.044332e-03,4.865332e-03,1.020582e-02,0.000000e+00,0.000000e+00,187,2.547624e-04,0,0,0,170,18,7.490970e+04,51376
12358,13,163987,8.758647e-04,4.979573e-03,1.022245e-02,0.000000e+00,0.000000e+00,193,1.274746e-04,0,0,0,57,18,7.492232e+04,51909
12359,13,164000,1.011256e-03,4.960986e-03,1.030500e-02,0.000000e+00,0.000000e+00,200,7.165430e-05,0,0,0,2,18,7.493438e+04,51514
12360,13,164013,1.331786e-03,4.882257e-03,1.000150e-02,0.000000e+00,0.000000e+00,208,5.177562e-05,0,0,0,7,18,7.494574e+04,51754
12361,9,164022,1.548615e-03,4.902145e-03,9.444466e-03,0.000000e+00,0.000000e+00,187,2.403570e-04,0,0,0,96,18,7.495905e+04,51581
12362,13,164035,1.158783e-03,4.924965e-03,1.045633e-02,0.000000e+00,0.000000e+00,208,5.175829e-05,0,0,0,205,18,7.497100e+04,51480
12363,13,164048,1.304698e-03,4.962865e-03,9.591228e-03,0.000000e+00,0.000000e+00,184,5.174985e-05,0,0,0,0,18,7.498331e+04,51662
