boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard
851,12,11111,1.010535e-03,5.030986e-03,1.018188e-02,0.000000e+00,0.000000e+00,207,3.001690e-04,0,0,0
852,13,11124,1.367230e-03,5.149349e-03,1.124450e-02,0.000000e+00,0.000000e+00,201,3.548712e-05,0,0,0
853,12,11136,9.012935e-04,5.073186e-03,1.197900e-02,0.000000e+00,0.000000e+00,216,2.939254e-05,0,0,0
854,11,11147,1.061455e-03,5.078805e-03,1.061822e-02,0.000000e+00,0.000000e+00,226,3.929362e-04,0,0,0
855,13,11160,1.260279e-03,5.032432e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,2.796948e-05,0,0,0
856,12,11172,1.014004e-03,5.174082e-03,1.205047e-02,0.000000e+00,0.000000e+00,210,5.156696e-04,0,0,0
857,11,11183,1.218123e-03,4.940172e-03,9.706290e-03,0.000000e+00,0.000000e+00,222,7.025898e-05,0,0,0
858,12,11195,1.699344e-03,5.004018e-03,1.089000e-02,0.000000e+00,0.000000e+00,211,1.041219e-06,0,0,0
859,12,11207,1.716172e-03,5.024926e-03,1.374647e-02,0.000000e+00,0.000000e+00,204,3.641844e-05,0,0,0
860,11,11218,9.280164e-04,4.913311e-03,1.199369e-02,0.000000e+00,0.000000e+00,223,2.383590e-04,0,0,0
861,12,11230,9.586760e-04,4.929377e-03,1.000000e-02,0.000000e+00,0.000000e+00,210,5.091727e-05,0,0,0
862,14,11244,9.291862e-04,5.031785e-03,1.028512e-02,0.000000e+00,0.000000e+00,207,8.713827e-05,0,0,0
863,11,11255,1.490215e-03,4.964822e-03,9.318772e-03,0.000000e+00,0.000000e+00,218,5.805492e-05,0,0,0
HIST {'total_samples': 901725, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 864, 'capped_boundaries': 0, 'unfinished_worlds': 0}
864,12,11267,1.350343e-03,5.041812e-03,1.329722e-02,0.000000e+00,0.000000e+00,215,2.455711e-05,0,0,0
865,13,11280,1.063000e-03,4.986782e-03,1.319774e-02,0.000000e+00,0.000000e+00,216,4.742593e-04,0,0,0
866,15,11295,1.040345e-03,5.059414e-03,1.383676e-02,0.000000e+00,0.000000e+00,215,8.583069e-06,0,0,0
867,12,11307,1.273288e-03,5.068006e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,8.311123e-06,0,0,0
868,10,11317,1.212657e-03,4.983259e-03,1.150868e-02,0.000000e+00,0.000000e+00,212,2.479777e-04,0,0,0
869,11,11328,1.321459e-03,5.009272e-03,9.941196e-03,0.000000e+00,0.000000e+00,218,1.144409e-04,0,0,0
870,11,11339,1.530834e-03,5.045302e-03,1.089000e-02,0.000000e+00,0.000000e+00,217,5.505979e-06,0,0,0
871,13,11352,8.834731e-04,4.921664e-03,1.141298e-02,0.000000e+00,0.000000e+00,243,6.556511e-04,0,0,0
872,15,11367,1.111568e-03,4.935593e-03,1.008661e-02,0.000000e+00,0.000000e+00,203,3.606081e-06,0,0,0
873,13,11380,8.279164e-04,4.823803e-03,9.417673e-03,0.000000e+00,0.000000e+00,231,2.731085e-04,0,0,0
874,12,11392,1.072580e-03,4.956660e-03,1.193178e-02,0.000000e+00,0.000000e+00,214,1.862645e-05,0,0,0
875,11,11403,7.843073e-04,4.850444e-03,1.462097e-02,0.000000e+00,0.000000e+00,223,3.769435e-05,0,0,0
876,12,11415,1.086732e-03,4.974366e-03,1.272938e-02,0.000000e+00,0.000000e+00,204,2.704561e-06,0,0,0
877,11,11426,1.275244e-03,4.977347e-03,9.413653e-03,0.000000e+00,0.000000e+00,205,7.940084e-05,0,0,0
878,11,11437,1.361391e-03,5.139151e-03,1.063522e-02,0.000000e+00,0.000000e+00,202,2.112091e-04,0,0,0
879,13,11450,9.903086e-04,4.983776e-03,1.085691e-02,0.000000e+00,0.000000e+00,222,2.378002e-04,0,0,0
880,22,11472,9.323793e-04,5.068485e-03,1.391287e-02,0.000000e+00,0.000000e+00,203,4.363060e-05,0,0,0
881,17,11489,9.820302e-04,4.872426e-03,1.000000e-02,0.000000e+00,0.000000e+00,222,7.891655e-05,0,0,0
882,24,11513,6.054843e-04,5.078166e-03,1.121710e-02,0.000000e+00,0.000000e+00,203,1.103580e-04,0,0,0
883,14,11527,1.073494e-03,5.118789e-03,1.233881e-02,0.000000e+00,0.000000e+00,215,8.344650e-07,0,0,0
884,13,11540,8.255757e-04,5.156713e-03,1.693934e-02,0.000000e+00,0.000000e+00,209,1.767874e-04,0,0,0
885,14,11554,9.382377e-04,4.975263e-03,1.000000e-02,0.000000e+00,0.000000e+00,224,1.490116e-06,0,0,0
886,13,11567,1.233033e-03,5.105698e-03,1.246801e-02,0.000000e+00,0.000000e+00,198,4.905462e-05,0,0,0
887,15,11582,1.185564e-03,5.075951e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,4.062802e-04,0,0,0
888,14,11596,9.082941e-04,5.105008e-03,1.097414e-02,0.000000e+00,0.000000e+00,210,7.764995e-05,0,0,0
889,14,11610,6.858686e-04,4.962147e-03,1.000990e-02,0.000000e+00,0.000000e+00,220,4.443526e-05,0,0,0
890,12,11622,1.476355e-03,5.081731e-03,1.292769e-02,0.000000e+00,0.000000e+00,180,1.188219e-04,0,0,0
891,11,11633,1.258268e-03,5.027694e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,2.624243e-04,0,0,0
892,12,11645,1.507796e-03,5.115226e-03,1.208718e-02,0.000000e+00,0.000000e+00,209,1.279917e-05,0,0,0
893,12,11657,1.130227e-03,4.926404e-03,1.000000e-02,0.000000e+00,0.000000e+00,222,2.352595e-04,0,0,0
894,12,11669,8.263406e-04,5.082609e-03,1.000000e-02,0.000000e+00,0.000000e+00,198,5.288273e-04,0,0,0
895,11,11680,1.243319e-03,4.943348e-03,9.900344e-03,0.000000e+00,0.000000e+00,215,4.811585e-05,0,0,0
896,14,11694,8.884640e-04,4.980894e-03,1.000000e-02,0.000000e+00,0.000000e+00,203,1.106411e-06,0,0,0
897,13,11707,1.049137e-03,4.935944e-03,1.023190e-02,0.000000e+00,0.000000e+00,218,3.453810e-04,0,0,0
898,19,11726,1.139576e-03,4.965912e-03,1.056375e-02,0.000000e+00,0.000000e+00,215,1.438260e-04,0,0,0
899,15,11741,1.020481e-03,4.925878e-03,9.612605e-03,0.000000e+00,0.000000e+00,214,5.371869e-05,0,0,0
900,13,11754,1.278832e-03,5.216476e-03,1.168900e-02,0.000000e+00,0.000000e+00,198,3.933907e-06,0,0,0
901,13,11767,1.210832e-03,5.082798e-03,1.000000e-02,0.000000e+00,0.000000e+00,229,1.420677e-04,0,0,0
902,14,11781,1.315655e-03,5.066684e-03,1.291908e-02,0.000000e+00,0.000000e+00,216,2.101064e-05,0,0,0
903,12,11793,1.157055e-03,4.991862e-03,1.000000e-02,0.000000e+00,0.000000e+00,226,5.960464e-07,0,0,0
904,11,11804,1.318809e-03,5.057141e-03,1.132534e-02,0.000000e+00,0.000000e+00,200,1.336932e-04,0,0,0
905,16,11820,6.796580e-04,4.882017e-03,1.034932e-02,0.000000e+00,0.000000e+00,242,2.940977e-04,0,0,0
906,14,11834,1.060617e-03,4.959364e-03,1.227437e-02,0.000000e+00,0.000000e+00,204,1.550019e-04,0,0,0
907,15,11849,1.007228e-03,4.826084e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,3.226772e-04,0,0,0
908,13,11862,1.041845e-03,4.959121e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,3.232211e-04,0,0,0
909,16,11878,9.587031e-04,4.953387e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.087785e-06,0,0,0
910,12,11890,1.175928e-03,5.088417e-03,1.155982e-02,0.000000e+00,0.000000e+00,201,5.403459e-04,0,0,0
911,12,11902,1.320478e-03,4.994496e-03,1.000000e-02,0.000000e+00,0.000000e+00,220,1.654029e-05,0,0,0
HIST {'total_samples': 957213, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 912, 'capped_boundaries': 0, 'unfinished_worlds': 0}
912,10,11912,1.113005e-03,5.058431e-03,1.116979e-02,0.000000e+00,0.000000e+00,208,6.180257e-05,0,0,0
913,13,11925,1.247390e-03,5.017774e-03,1.070948e-02,0.000000e+00,0.000000e+00,219,2.356023e-04,0,0,0
914,13,11938,1.033903e-03,5.187577e-03,1.162405e-02,0.000000e+00,0.000000e+00,212,1.272373e-04,0,0,0
915,12,11950,1.130786e-03,5.046180e-03,1.000000e-02,0.000000e+00,0.000000e+00,221,2.518743e-04,0,0,0
916,18,11968,1.136877e-03,5.029591e-03,1.421425e-02,0.000000e+00,0.000000e+00,226,7.422864e-04,0,0,0
917,13,11981,1.302495e-03,5.116817e-03,1.024015e-02,0.000000e+00,0.000000e+00,197,1.496077e-05,0,0,0
918,14,11995,1.143226e-03,5.175105e-03,1.092426e-02,0.000000e+00,0.000000e+00,210,4.108995e-06,0,0,0
919,18,12013,9.843103e-04,5.009449e-03,1.000000e-02,0.000000e+00,0.000000e+00,214,6.258488e-06,0,0,0
920,13,12026,1.355027e-03,5.154470e-03,1.224184e-02,0.000000e+00,0.000000e+00,190,3.608782e-05,0,0,0
921,14,12040,1.392749e-03,5.132518e-03,1.000000e-02,0.000000e+00,0.000000e+00,211,1.718700e-04,0,0,0
922,11,12051,1.298697e-03,5.218518e-03,1.090807e-02,0.000000e+00,0.000000e+00,211,8.320808e-05,0,0,0
923,10,12061,9.978765e-04,5.146918e-03,1.114160e-02,0.000000e+00,0.000000e+00,210,2.247058e-04,0,0,0
924,13,12074,9.724903e-04,5.108612e-03,1.070919e-02,0.000000e+00,0.000000e+00,216,6.334484e-05,0,0,0
925,14,12088,1.060128e-03,4.961168e-03,1.000000e-02,0.000000e+00,0.000000e+00,224,3.063679e-05,0,0,0
926,12,12100,1.266001e-03,5.092819e-03,1.000000e-02,0.000000e+00,0.000000e+00,206,3.483444e-04,0,0,0
927,16,12116,9.404257e-04,5.008576e-03,9.779754e-03,0.000000e+00,0.000000e+00,226,9.265542e-05,0,0,0
928,12,12128,6.213304e-04,5.058683e-03,1.095184e-02,0.000000e+00,0.000000e+00,198,7.750094e-05,0,0,0
929,16,12144,7.329917e-04,4.943842e-03,9.924299e-03,0.000000e+00,0.000000e+00,222,8.612871e-05,0,0,0
930,13,12157,1.315118e-03,4.937341e-03,1.094989e-02,0.000000e+00,0.000000e+00,221,3.199652e-04,0,0,0
931,16,12173,9.501561e-04,4.925224e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,1.844168e-04,0,0,0
932,16,12189,1.049993e-03,5.061536e-03,1.073137e-02,0.000000e+00,0.000000e+00,205,6.116927e-06,0,0,0
933,11,12200,1.487879e-03,5.010460e-03,1.124488e-02,0.000000e+00,0.000000e+00,215,3.833286e-04,0,0,0
934,12,12212,1.322639e-03,5.172535e-03,1.070233e-02,0.000000e+00,0.000000e+00,200,1.749396e-04,0,0,0
935,12,12224,8.495782e-04,5.124485e-03,1.087158e-02,0.000000e+00,0.000000e+00,208,2.627075e-05,0,0,0
936,12,12236,6.677651e-04,5.018803e-03,1.134217e-02,0.000000e+00,0.000000e+00,224,9.972975e-05,0,0,0
937,11,12247,1.257668e-03,4.918524e-03,1.000000e-02,0.000000e+00,0.000000e+00,224,1.026392e-04,0,0,0
938,10,12257,9.331879e-04,4.863306e-03,9.382630e-03,0.000000e+00,0.000000e+00,211,9.319186e-05,0,0,0
939,13,12270,1.523312e-03,4.823601e-03,8.932997e-03,0.000000e+00,0.000000e+00,212,2.980232e-06,0,0,0
940,11,12281,1.017436e-03,5.080835e-03,1.022096e-02,0.000000e+00,0.000000e+00,199,7.820129e-05,0,0,0
941,12,12293,1.469142e-03,5.021695e-03,1.116461e-02,0.000000e+00,0.000000e+00,219,1.955181e-04,0,0,0
942,19,12312,1.094213e-03,5.128979e-03,1.000000e-02,0.000000e+00,0.000000e+00,183,3.364906e-04,0,0,0
943,13,12325,9.763101e-04,5.009372e-03,1.229773e-02,0.000000e+00,0.000000e+00,240,5.820766e-11,0,0,0
944,11,12336,1.423320e-03,5.146850e-03,1.309848e-02,0.000000e+00,0.000000e+00,207,2.285838e-05,0,0,0
945,13,12349,1.080796e-03,5.037259e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,1.138449e-04,0,0,0
946,11,12360,9.921869e-04,5.127353e-03,1.285467e-02,0.000000e+00,0.000000e+00,208,3.352240e-04,0,0,0
947,10,12370,1.442602e-03,5.074320e-03,1.358502e-02,0.000000e+00,0.000000e+00,214,1.343191e-04,0,0,0
948,15,12385,9.616384e-04,5.033027e-03,1.549979e-02,0.000000e+00,0.000000e+00,228,9.352341e-06,0,0,0
949,11,12396,1.026819e-03,5.106520e-03,1.053746e-02,0.000000e+00,0.000000e+00,205,4.951507e-04,0,0,0
950,12,12408,1.122342e-03,5.248426e-03,1.215188e-02,0.000000e+00,0.000000e+00,191,6.310642e-04,0,0,0
951,12,12420,1.121689e-03,5.098518e-03,1.010146e-02,0.000000e+00,0.000000e+00,219,2.446175e-04,0,0,0
952,11,12431,9.712165e-04,5.128399e-03,1.299205e-02,0.000000e+00,0.000000e+00,212,1.139939e-04,0,0,0
953,12,12443,1.005866e-03,5.081025e-03,1.166027e-02,0.000000e+00,0.000000e+00,197,4.524365e-05,0,0,0
954,12,12455,1.347383e-03,5.111834e-03,1.331342e-02,0.000000e+00,0.000000e+00,208,2.774596e-05,0,0,0
955,13,12468,1.276213e-03,5.126838e-03,1.590947e-02,0.000000e+00,0.000000e+00,232,5.245954e-05,0,0,0
956,14,12482,1.245791e-03,5.107412e-03,1.312768e-02,0.000000e+00,0.000000e+00,205,3.634840e-04,0,0,0
957,12,12494,1.230551e-03,5.002983e-03,1.000000e-02,0.000000e+00,0.000000e+00,215,4.410744e-05,0,0,0
958,13,12507,8.670831e-04,5.010301e-03,1.224995e-02,0.000000e+00,0.000000e+00,204,5.751252e-04,0,0,0
959,18,12525,8.838029e-04,4.993395e-03,1.265393e-02,0.000000e+00,0.000000e+00,230,6.186394e-04,0,0,0
HIST {'total_samples': 1011858, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 960, 'capped_boundaries': 0, 'unfinished_worlds': 0}
960,11,12536,1.125174e-03,4.974845e-03,1.135131e-02,0.000000e+00,0.000000e+00,206,1.870096e-05,0,0,0
961,13,12549,1.252951e-03,4.976315e-03,1.000000e-02,0.000000e+00,0.000000e+00,204,1.041056e-04,0,0,0
962,14,12563,9.437640e-04,4.959989e-03,1.073989e-02,0.000000e+00,0.000000e+00,233,2.615154e-06,0,0,0
963,12,12575,1.046865e-03,4.848724e-03,1.016022e-02,0.000000e+00,0.000000e+00,238,4.264861e-04,0,0,0
964,14,12589,8.211717e-04,4.994552e-03,1.335693e-02,0.000000e+00,0.000000e+00,207,1.221895e-05,0,0,0
965,14,12603,1.110222e-03,4.939131e-03,1.230168e-02,0.000000e+00,0.000000e+00,209,8.940697e-08,0,0,0
966,16,12619,7.853663e-04,5.203463e-03,1.401359e-02,0.000000e+00,0.000000e+00,200,1.894832e-04,0,0,0
967,11,12630,9.454173e-04,5.218212e-03,1.613184e-02,0.000000e+00,0.000000e+00,201,6.756559e-05,0,0,0
968,14,12644,1.077035e-03,5.139335e-03,1.098461e-02,0.000000e+00,0.000000e+00,202,7.203817e-04,0,0,0
969,15,12659,1.095767e-03,5.165258e-03,1.250304e-02,0.000000e+00,0.000000e+00,214,1.337379e-04,0,0,0
970,11,12670,1.334707e-03,5.304643e-03,1.256376e-02,0.000000e+00,0.000000e+00,191,2.533346e-04,0,0,0
971,10,12680,1.224942e-03,5.132544e-03,1.000000e-02,0.000000e+00,0.000000e+00,213,6.109476e-07,0,0,0
972,12,12692,7.335464e-04,5.154554e-03,1.202562e-02,0.000000e+00,0.000000e+00,209,1.332760e-04,0,0,0
973,11,12703,1.490835e-03,5.165547e-03,1.000000e-02,0.000000e+00,0.000000e+00,200,1.313575e-04,0,0,0
974,11,12714,1.280416e-03,5.252035e-03,1.104441e-02,0.000000e+00,0.000000e+00,202,3.341138e-04,0,0,0
975,10,12724,1.638992e-03,5.197143e-03,1.110694e-02,0.000000e+00,0.000000e+00,204,3.169775e-04,0,0,0
976,14,12738,8.713808e-04,5.093260e-03,1.302328e-02,0.000000e+00,0.000000e+00,217,3.626719e-04,0,0,0
977,12,12750,9.286894e-04,5.201129e-03,1.068531e-02,0.000000e+00,0.000000e+00,185,2.792478e-05,0,0,0
978,12,12762,1.068247e-03,5.309591e-03,1.362748e-02,0.000000e+00,0.000000e+00,209,1.505017e-06,0,0,0
979,13,12775,8.660472e-04,5.260676e-03,1.334654e-02,0.000000e+00,0.000000e+00,201,1.111813e-05,0,0,0
980,12,12787,1.109705e-03,5.333626e-03,1.268570e-02,0.000000e+00,0.000000e+00,198,5.414560e-04,0,0,0
981,14,12801,1.380785e-03,5.169338e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,3.635883e-05,0,0,0
982,13,12814,1.203819e-03,5.183354e-03,1.191588e-02,0.000000e+00,0.000000e+00,207,1.262724e-04,0,0,0
983,18,12832,1.066874e-03,5.092285e-03,1.125126e-02,0.000000e+00,0.000000e+00,214,2.622604e-06,0,0,0
984,14,12846,1.209685e-03,5.101976e-03,1.024339e-02,0.000000e+00,0.000000e+00,205,8.766465e-04,0,0,0
985,11,12857,1.545116e-03,4.988221e-03,1.264029e-02,0.000000e+00,0.000000e+00,226,3.350079e-04,0,0,0
986,11,12868,1.222350e-03,5.101968e-03,1.176379e-02,0.000000e+00,0.000000e+00,213,3.358535e-04,0,0,0
987,11,12879,8.147639e-04,5.051983e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,1.591630e-04,0,0,0
988,10,12889,1.311232e-03,5.153179e-03,1.208558e-02,0.000000e+00,0.000000e+00,201,6.176159e-05,0,0,0
989,14,12903,9.658696e-04,5.037555e-03,1.032379e-02,0.000000e+00,0.000000e+00,229,1.246333e-04,0,0,0
990,13,12916,1.362856e-03,5.131216e-03,1.046799e-02,0.000000e+00,0.000000e+00,211,2.673268e-05,0,0,0
991,13,12929,9.819589e-04,5.012111e-03,1.067331e-02,0.000000e+00,0.000000e+00,223,1.202822e-04,0,0,0
992,14,12943,8.813576e-04,5.206482e-03,1.098666e-02,0.000000e+00,0.000000e+00,194,9.477139e-05,0,0,0
993,13,12956,9.602333e-04,5.023852e-03,1.006091e-02,0.000000e+00,0.000000e+00,226,4.449785e-04,0,0,0
994,18,12974,7.320839e-04,5.102728e-03,1.000000e-02,0.000000e+00,0.000000e+00,209,6.986260e-04,0,0,0
995,14,12988,7.924852e-04,5.081150e-03,1.206319e-02,0.000000e+00,0.000000e+00,220,6.147623e-04,0,0,0
996,12,13000,8.333687e-04,4.997805e-03,1.272914e-02,0.000000e+00,0.000000e+00,209,1.423806e-05,0,0,0
997,17,13017,8.341275e-04,5.036033e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,3.282428e-04,0,0,0
998,14,13031,1.211903e-03,5.065184e-03,1.107076e-02,0.000000e+00,0.000000e+00,208,6.417558e-05,0,0,0
999,14,13045,8.607232e-04,4.984858e-03,1.270743e-02,0.000000e+00,0.000000e+00,235,6.229728e-04,0,0,0
1000,13,13058,8.545936e-04,5.114845e-03,1.029660e-02,0.000000e+00,0.000000e+00,216,3.252644e-05,0,0,0
1001,13,13071,8.003715e-04,4.993438e-03,1.141748e-02,0.000000e+00,0.000000e+00,232,1.740456e-04,0,0,0
1002,14,13085,1.173324e-03,5.083726e-03,1.246088e-02,0.000000e+00,0.000000e+00,206,3.553228e-05,0,0,0
1003,16,13101,9.137903e-04,4.986493e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,0.000000e+00,0,0,0
1004,22,13123,7.614929e-04,4.874620e-03,1.116204e-02,0.000000e+00,0.000000e+00,231,1.388788e-05,0,0,0
1005,11,13134,1.409561e-03,4.843637e-03,1.098433e-02,0.000000e+00,0.000000e+00,224,7.505156e-05,0,0,0
1006,18,13152,7.589280e-04,5.043977e-03,1.244244e-02,0.000000e+00,0.000000e+00,190,2.635121e-04,0,0,0
1007,16,13168,1.069113e-03,4.932665e-03,1.243118e-02,0.000000e+00,0.000000e+00,239,1.168735e-04,0,0,0
HIST {'total_samples': 1066952, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1008, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1008,14,13182,8.420334e-04,4.969429e-03,1.030333e-02,0.000000e+00,0.000000e+00,213,3.490597e-06,0,0,0
1009,22,13204,5.983287e-04,4.911304e-03,1.000000e-02,0.000000e+00,0.000000e+00,225,4.638694e-04,0,0,0
1010,14,13218,1.252158e-03,4.971389e-03,1.317846e-02,0.000000e+00,0.000000e+00,230,2.311878e-04,0,0,0
1011,12,13230,1.039637e-03,4.937048e-03,1.000000e-02,0.000000e+00,0.000000e+00,212,2.460182e-05,0,0,0
1012,19,13249,4.545484e-04,5.105970e-03,1.089000e-02,0.000000e+00,0.000000e+00,221,1.968630e-04,0,0,0
1013,13,13262,1.022524e-03,5.076706e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,4.144013e-05,0,0,0
1014,16,13278,9.213223e-04,5.122133e-03,1.089000e-02,0.000000e+00,0.000000e+00,231,6.300211e-05,0,0,0
1015,12,13290,1.095341e-03,4.968741e-03,1.197900e-02,0.000000e+00,0.000000e+00,233,2.373755e-05,0,0,0
1016,13,13303,1.241009e-03,4.984584e-03,1.067113e-02,0.000000e+00,0.000000e+00,233,8.013844e-05,0,0,0
1017,12,13315,1.227096e-03,4.971240e-03,1.000000e-02,0.000000e+00,0.000000e+00,228,2.185851e-04,0,0,0
1018,15,13330,8.681055e-04,4.962651e-03,1.125914e-02,0.000000e+00,0.000000e+00,222,7.083043e-04,0,0,0
1019,12,13342,1.143590e-03,4.877061e-03,1.000000e-02,0.000000e+00,0.000000e+00,233,2.013147e-05,0,0,0
1020,15,13357,1.044648e-03,4.942009e-03,1.562360e-02,0.000000e+00,0.000000e+00,219,5.185604e-05,0,0,0
1021,15,13372,6.841079e-04,4.872152e-03,1.084625e-02,0.000000e+00,0.000000e+00,238,6.620884e-04,0,0,0
1022,13,13385,9.751792e-04,4.933575e-03,1.000000e-02,0.000000e+00,0.000000e+00,226,6.930232e-04,0,0,0
1023,11,13396,9.443942e-04,4.888406e-03,1.219820e-02,0.000000e+00,0.000000e+00,225,1.413524e-04,0,0,0
1024,12,13408,9.212267e-04,5.042848e-03,1.275540e-02,0.000000e+00,0.000000e+00,209,1.488079e-05,0,0,0
1025,13,13421,1.070110e-03,5.009679e-03,1.089000e-02,0.000000e+00,0.000000e+00,215,1.382083e-06,0,0,0
1026,13,13434,9.460157e-04,4.999937e-03,1.197900e-02,0.000000e+00,0.000000e+00,227,1.350194e-04,0,0,0
1027,12,13446,1.464489e-03,5.037261e-03,1.031988e-02,0.000000e+00,0.000000e+00,200,4.963316e-04,0,0,0
1028,14,13460,1.428809e-03,5.050670e-03,1.183990e-02,0.000000e+00,0.000000e+00,212,2.235174e-07,0,0,0
1029,15,13475,1.237813e-03,5.002720e-03,1.112729e-02,0.000000e+00,0.000000e+00,225,8.593798e-04,0,0,0
1030,12,13487,1.299844e-03,5.010076e-03,1.000000e-02,0.000000e+00,0.000000e+00,230,3.361702e-04,0,0,0
1031,13,13500,1.184458e-03,5.064597e-03,1.028020e-02,0.000000e+00,0.000000e+00,222,4.278421e-04,0,0,0
1032,14,13514,1.011883e-03,5.076664e-03,1.089000e-02,0.000000e+00,0.000000e+00,218,6.355494e-04,0,0,0
1033,11,13525,1.292894e-03,4.953070e-03,1.197900e-02,0.000000e+00,0.000000e+00,237,1.060776e-04,0,0,0
1034,10,13535,1.253273e-03,5.046142e-03,1.026885e-02,0.000000e+00,0.000000e+00,198,1.557767e-04,0,0,0
1035,13,13548,1.610460e-03,4.969379e-03,1.000000e-02,0.000000e+00,0.000000e+00,219,1.269579e-04,0,0,0
1036,11,13559,1.142908e-03,5.066104e-03,1.113968e-02,0.000000e+00,0.000000e+00,208,5.483925e-04,0,0,0
1037,10,13569,1.385697e-03,5.015440e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,3.665686e-05,0,0,0
1038,14,13583,1.303846e-03,5.021340e-03,1.089000e-02,0.000000e+00,0.000000e+00,222,9.536743e-07,0,0,0
1039,12,13595,1.223327e-03,4.944642e-03,1.000000e-02,0.000000e+00,0.000000e+00,223,4.088879e-05,0,0,0
1040,12,13607,1.284397e-03,4.978385e-03,1.066141e-02,0.000000e+00,0.000000e+00,230,1.797676e-04,0,0,0
1041,10,13617,1.302838e-03,5.091516e-03,1.019399e-02,0.000000e+00,0.000000e+00,215,8.830428e-05,0,0,0
1042,16,13633,1.169528e-03,5.072654e-03,1.250982e-02,0.000000e+00,0.000000e+00,233,3.337860e-06,0,0,0
1043,14,13647,1.144795e-03,4.863393e-03,1.247908e-02,0.000000e+00,0.000000e+00,243,7.823110e-07,0,0,0
1044,13,13660,1.094314e-03,4.959695e-03,1.012088e-02,0.000000e+00,0.000000e+00,207,4.451275e-04,0,0,0
1045,14,13674,1.007676e-03,4.969385e-03,1.000000e-02,0.000000e+00,0.000000e+00,226,5.841255e-06,0,0,0
1046,10,13684,1.569786e-03,5.039616e-03,1.086753e-02,0.000000e+00,0.000000e+00,207,2.432764e-04,0,0,0
1047,16,13700,1.117827e-03,5.089783e-03,1.000000e-02,0.000000e+00,0.000000e+00,216,9.393692e-05,0,0,0
1048,12,13712,1.238376e-03,5.128626e-03,1.000000e-02,0.000000e+00,0.000000e+00,207,9.387732e-07,0,0,0
1049,13,13725,1.136984e-03,5.112467e-03,1.204714e-02,0.000000e+00,0.000000e+00,213,1.005828e-07,0,0,0
1050,14,13739,1.028463e-03,5.069656e-03,1.303339e-02,0.000000e+00,0.000000e+00,210,1.396239e-04,0,0,0
1051,13,13752,1.097875e-03,5.006451e-03,1.197900e-02,0.000000e+00,0.000000e+00,223,1.594424e-06,0,0,0
1052,12,13764,1.158835e-03,5.190291e-03,1.317690e-02,0.000000e+00,0.000000e+00,184,4.716590e-05,0,0,0
1053,11,13775,1.537092e-03,5.138732e-03,1.439517e-02,0.000000e+00,0.000000e+00,205,4.731119e-05,0,0,0
1054,10,13785,1.521809e-03,5.241022e-03,1.594405e-02,0.000000e+00,0.000000e+00,195,9.693205e-05,0,0,0
1055,13,13798,1.528452e-03,5.134943e-03,1.202786e-02,0.000000e+00,0.000000e+00,223,2.931021e-04,0,0,0
HIST {'total_samples': 1123130, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 1056, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1056,11,13809,1.401366e-03,5.264225e-03,1.335033e-02,0.000000e+00,0.000000e+00,203,1.999736e-05,0,0,0
1057,11,13820,1.174800e-03,5.130318e-03,1.000000e-02,0.000000e+00,0.000000e+00,217,7.688999e-06,0,0,0
1058,16,13836,1.002973e-03,5.229428e-03,9.984991e-03,0.000000e+00,0.000000e+00,213,6.365851e-04,0,0,0
1059,12,13848,1.440264e-03,5.175721e-03,1.051299e-02,0.000000e+00,0.000000e+00,222,7.221103e-05,0,0,0
1060,12,13860,1.562827e-03,5.186534e-03,1.116193e-02,0.000000e+00,0.000000e+00,218,5.044341e-04,0,0,0
1061,14,13874,9.620094e-04,5.099030e-03,1.000000e-02,0.000000e+00,0.000000e+00,223,7.957220e-05,0,0,0
1062,10,13884,1.084711e-03,5.110132e-03,1.051876e-02,0.000000e+00,0.000000e+00,204,2.372265e-05,0,0,0
