boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max
2095,13,27974,1.977977e-05,4.453132e-03,1.179032e-02,0.000000e+00,0.000000e+00
2096,11,27985,1.577767e-04,4.443749e-03,1.184644e-02,0.000000e+00,0.000000e+00
2097,12,27997,2.132729e-06,4.418127e-03,1.228985e-02,0.000000e+00,0.000000e+00
2098,11,28008,1.638701e-06,4.395804e-03,1.212405e-02,0.000000e+00,0.000000e+00
2099,12,28020,1.086360e-05,4.420350e-03,1.197900e-02,0.000000e+00,0.000000e+00
2100,13,28033,5.701526e-06,4.553795e-03,1.314979e-02,0.000000e+00,0.000000e+00
2101,15,28048,4.600916e-05,4.333267e-03,1.212999e-02,0.000000e+00,0.000000e+00
2102,11,28059,1.172302e-04,4.539563e-03,1.363998e-02,0.000000e+00,0.000000e+00
2103,10,28069,4.928148e-05,4.688675e-03,1.304318e-02,0.000000e+00,0.000000e+00
2104,11,28080,4.520508e-05,4.619944e-03,1.238051e-02,0.000000e+00,0.000000e+00
2105,14,28094,5.769381e-06,4.724795e-03,1.161847e-02,0.000000e+00,0.000000e+00
2106,14,28108,2.365559e-06,4.269300e-03,1.339373e-02,0.000000e+00,0.000000e+00
2107,13,28121,1.028646e-05,4.344878e-03,1.089000e-02,0.000000e+00,0.000000e+00
2108,14,28135,1.964745e-05,4.392197e-03,1.407678e-02,0.000000e+00,0.000000e+00
2109,17,28152,1.265396e-04,4.541844e-03,1.214512e-02,0.000000e+00,0.000000e+00
2110,10,28162,2.811916e-05,4.487056e-03,1.203235e-02,0.000000e+00,0.000000e+00
2111,12,28174,6.045891e-06,4.353710e-03,1.089000e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 2427651, 'floor_samples': 19, 'floor_fraction': 7.826495653617427e-06, 'saturation_depth': 1.5832483768463135e-07, 'boundaries': 2112, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2112,12,28186,2.463814e-05,4.489813e-03,1.302437e-02,0.000000e+00,0.000000e+00
2113,11,28197,2.506189e-05,4.458018e-03,1.162934e-02,0.000000e+00,0.000000e+00
2114,12,28209,2.361867e-05,4.634813e-03,1.170819e-02,0.000000e+00,0.000000e+00
2115,11,28220,2.137385e-06,4.520319e-03,1.006794e-02,0.000000e+00,0.000000e+00
2116,11,28231,1.501973e-05,4.659929e-03,1.277112e-02,0.000000e+00,0.000000e+00
2117,20,28251,1.236796e-05,4.189384e-03,9.975777e-03,0.000000e+00,0.000000e+00
2118,11,28262,4.712492e-05,4.565092e-03,1.258857e-02,0.000000e+00,0.000000e+00
2119,13,28275,6.503913e-06,4.434466e-03,1.105501e-02,0.000000e+00,0.000000e+00
2120,14,28289,3.401190e-05,4.364369e-03,1.265618e-02,0.000000e+00,0.000000e+00
2121,13,28302,1.167108e-06,4.127774e-03,1.083102e-02,0.000000e+00,0.000000e+00
2122,13,28315,2.258558e-05,4.526943e-03,1.160916e-02,0.000000e+00,0.000000e+00
2123,12,28327,5.760230e-05,4.428349e-03,1.000000e-02,0.000000e+00,0.000000e+00
2124,16,28343,3.224815e-05,4.455342e-03,1.287975e-02,0.000000e+00,0.000000e+00
2125,15,28358,1.440903e-05,4.241984e-03,1.098637e-02,0.000000e+00,0.000000e+00
2126,12,28370,1.836838e-05,4.388727e-03,1.218556e-02,0.000000e+00,0.000000e+00
2127,14,28384,7.910041e-05,4.761848e-03,1.114650e-02,0.000000e+00,0.000000e+00
2128,14,28398,7.228266e-06,4.154863e-03,1.062935e-02,0.000000e+00,0.000000e+00
2129,15,28413,8.401142e-05,4.372741e-03,1.222401e-02,0.000000e+00,0.000000e+00
2130,19,28432,2.115034e-05,4.225873e-03,1.263302e-02,0.000000e+00,0.000000e+00
2131,14,28446,2.494548e-05,4.327423e-03,1.248802e-02,0.000000e+00,0.000000e+00
2132,22,28468,3.630927e-05,4.216417e-03,1.329002e-02,0.000000e+00,0.000000e+00
2133,16,28484,1.901300e-05,4.001577e-03,1.365172e-02,0.000000e+00,0.000000e+00
2134,15,28499,5.236380e-05,4.349554e-03,1.141856e-02,0.000000e+00,0.000000e+00
2135,13,28512,5.335448e-05,4.196072e-03,1.186793e-02,0.000000e+00,0.000000e+00
2136,12,28524,6.618928e-05,4.195007e-03,1.149660e-02,0.000000e+00,0.000000e+00
2137,14,28538,9.653158e-06,4.180581e-03,1.284998e-02,0.000000e+00,0.000000e+00
2138,11,28549,1.748915e-04,4.321214e-03,1.185433e-02,0.000000e+00,0.000000e+00
2139,11,28560,5.750917e-05,4.136368e-03,1.172704e-02,0.000000e+00,0.000000e+00
2140,20,28580,1.020357e-04,4.386322e-03,1.507643e-02,0.000000e+00,0.000000e+00
2141,15,28595,1.206990e-04,4.409296e-03,1.094325e-02,0.000000e+00,0.000000e+00
2142,11,28606,7.891720e-05,4.445339e-03,1.332368e-02,0.000000e+00,0.000000e+00
2143,13,28619,1.120288e-05,4.475278e-03,1.066455e-02,0.000000e+00,0.000000e+00
2144,14,28633,9.597428e-05,4.512676e-03,1.583444e-02,0.000000e+00,0.000000e+00
2145,11,28644,1.064502e-05,4.328722e-03,1.017060e-02,0.000000e+00,0.000000e+00
2146,11,28655,1.029905e-04,4.576401e-03,1.086149e-02,0.000000e+00,0.000000e+00
2147,10,28665,4.374888e-05,4.444783e-03,1.143176e-02,0.000000e+00,0.000000e+00
2148,11,28676,9.414898e-05,4.254146e-03,1.160125e-02,0.000000e+00,0.000000e+00
2149,11,28687,5.763105e-05,4.346841e-03,1.051639e-02,0.000000e+00,0.000000e+00
2150,14,28701,1.191061e-04,4.523923e-03,1.084695e-02,0.000000e+00,0.000000e+00
2151,15,28716,9.973007e-06,4.216652e-03,1.000000e-02,0.000000e+00,0.000000e+00
2152,14,28730,7.295782e-05,4.613532e-03,1.260378e-02,0.000000e+00,0.000000e+00
2153,11,28741,1.368468e-05,4.459234e-03,1.515673e-02,0.000000e+00,0.000000e+00
2154,13,28754,2.863486e-06,4.345985e-03,1.160714e-02,0.000000e+00,0.000000e+00
2155,11,28765,1.235744e-04,4.471128e-03,1.187537e-02,0.000000e+00,0.000000e+00
2156,13,28778,7.705458e-05,4.376815e-03,1.224236e-02,0.000000e+00,0.000000e+00
2157,11,28789,8.544486e-05,4.272705e-03,1.122930e-02,0.000000e+00,0.000000e+00
2158,10,28799,7.769412e-05,4.417608e-03,1.337814e-02,0.000000e+00,0.000000e+00
2159,14,28813,2.770864e-05,4.346860e-03,1.122252e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 2486618, 'floor_samples': 19, 'floor_fraction': 7.640900210647555e-06, 'saturation_depth': 1.5832483768463135e-07, 'boundaries': 2160, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2160,13,28826,1.603077e-06,4.584756e-03,1.674512e-02,0.000000e+00,0.000000e+00
2161,13,28839,2.266839e-05,4.333706e-03,1.197900e-02,0.000000e+00,0.000000e+00
2162,11,28850,6.466085e-05,4.505679e-03,1.353910e-02,0.000000e+00,0.000000e+00
2163,19,28869,1.432761e-05,4.362069e-03,1.256512e-02,0.000000e+00,0.000000e+00
2164,11,28880,1.201406e-05,4.283177e-03,1.127928e-02,0.000000e+00,0.000000e+00
2165,14,28894,6.827243e-05,4.378671e-03,1.128664e-02,0.000000e+00,0.000000e+00
2166,11,28905,1.214607e-06,4.333896e-03,1.096674e-02,0.000000e+00,0.000000e+00
2167,11,28916,1.376611e-05,4.271958e-03,1.221924e-02,0.000000e+00,0.000000e+00
2168,11,28927,1.134707e-05,4.516757e-03,1.284708e-02,0.000000e+00,0.000000e+00
2169,14,28941,1.410029e-05,4.512257e-03,1.102835e-02,0.000000e+00,0.000000e+00
2170,12,28953,7.084571e-05,4.693180e-03,1.052453e-02,0.000000e+00,0.000000e+00
2171,13,28966,1.787304e-05,4.492933e-03,1.003726e-02,0.000000e+00,0.000000e+00
2172,11,28977,4.771166e-05,4.308319e-03,1.252997e-02,0.000000e+00,0.000000e+00
2173,15,28992,1.086021e-05,4.410655e-03,1.039594e-02,0.000000e+00,0.000000e+00
2174,19,29011,9.596411e-06,4.503731e-03,1.101334e-02,0.000000e+00,0.000000e+00
2175,12,29023,1.087718e-05,4.513545e-03,1.197900e-02,0.000000e+00,0.000000e+00
2176,13,29036,1.795446e-05,4.591133e-03,1.762235e-02,0.000000e+00,0.000000e+00
2177,13,29049,6.093389e-06,4.342290e-03,1.259711e-02,0.000000e+00,0.000000e+00
2178,15,29064,2.902503e-06,4.346372e-03,1.090664e-02,0.000000e+00,0.000000e+00
2179,12,29076,2.280441e-05,4.565996e-03,1.413649e-02,0.000000e+00,0.000000e+00
2180,14,29090,3.864688e-05,4.391781e-03,1.216149e-02,0.000000e+00,0.000000e+00
2181,22,29112,7.330219e-05,4.261720e-03,1.055441e-02,0.000000e+00,0.000000e+00
2182,24,29136,2.782738e-05,4.553332e-03,1.675290e-02,0.000000e+00,0.000000e+00
2183,12,29148,2.134654e-04,4.215344e-03,1.104750e-02,0.000000e+00,0.000000e+00
2184,11,29159,2.746606e-05,4.556503e-03,1.188699e-02,0.000000e+00,0.000000e+00
2185,16,29175,9.966221e-06,4.193863e-03,1.175640e-02,0.000000e+00,0.000000e+00
2186,11,29186,4.395315e-05,4.627469e-03,1.113768e-02,0.000000e+00,0.000000e+00
2187,14,29200,2.288244e-05,4.402229e-03,1.000000e-02,0.000000e+00,0.000000e+00
2188,11,29211,1.587020e-04,4.677694e-03,1.317690e-02,0.000000e+00,0.000000e+00
2189,15,29226,1.373701e-05,4.655579e-03,1.184042e-02,0.000000e+00,0.000000e+00
2190,16,29242,1.208857e-05,4.437769e-03,1.188250e-02,0.000000e+00,0.000000e+00
2191,15,29257,2.241693e-05,4.175188e-03,1.208104e-02,0.000000e+00,0.000000e+00
2192,12,29269,1.066364e-05,4.477316e-03,1.084902e-02,0.000000e+00,0.000000e+00
2193,12,29281,5.127133e-05,4.648926e-03,1.110171e-02,0.000000e+00,0.000000e+00
2194,14,29295,1.387764e-04,4.573368e-03,1.277970e-02,0.000000e+00,0.000000e+00
2195,10,29305,4.280824e-05,4.492734e-03,1.089000e-02,0.000000e+00,0.000000e+00
2196,13,29318,7.146841e-06,4.561803e-03,1.239331e-02,0.000000e+00,0.000000e+00
2197,10,29328,8.405892e-05,4.611291e-03,1.145881e-02,0.000000e+00,0.000000e+00
2198,11,29339,1.470420e-05,4.319947e-03,1.233766e-02,0.000000e+00,0.000000e+00
2199,19,29358,1.230603e-04,4.559340e-03,1.338157e-02,0.000000e+00,0.000000e+00
2200,12,29370,3.904214e-05,4.708406e-03,1.157759e-02,0.000000e+00,0.000000e+00
2201,12,29382,1.598429e-04,4.557791e-03,1.089000e-02,0.000000e+00,0.000000e+00
2202,11,29393,6.065400e-05,4.857177e-03,1.430177e-02,0.000000e+00,0.000000e+00
2203,10,29403,7.956289e-05,4.595027e-03,1.197900e-02,0.000000e+00,0.000000e+00
2204,12,29415,3.495557e-05,4.684271e-03,1.093904e-02,0.000000e+00,0.000000e+00
2205,11,29426,9.237323e-05,4.446338e-03,1.089000e-02,0.000000e+00,0.000000e+00
2206,11,29437,2.361358e-06,4.813164e-03,1.186898e-02,0.000000e+00,0.000000e+00
2207,13,29450,1.865439e-04,4.691612e-03,1.261017e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 2544244, 'floor_samples': 19, 'floor_fraction': 7.467837204293299e-06, 'saturation_depth': 1.5832483768463135e-07, 'boundaries': 2208, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2208,20,29470,9.896669e-06,4.664328e-03,1.296871e-02,0.000000e+00,0.000000e+00
2209,16,29486,3.005642e-05,4.547728e-03,1.257248e-02,0.000000e+00,0.000000e+00
2210,11,29497,3.830930e-05,4.547671e-03,1.456594e-02,0.000000e+00,0.000000e+00
2211,12,29509,1.013077e-05,4.287418e-03,1.446106e-02,0.000000e+00,0.000000e+00
2212,11,29520,1.002831e-04,4.415645e-03,1.317690e-02,0.000000e+00,0.000000e+00
2213,11,29531,1.008483e-04,4.396677e-03,1.228733e-02,0.000000e+00,0.000000e+00
2214,12,29543,6.565824e-05,4.563345e-03,1.574465e-02,0.000000e+00,0.000000e+00
2215,16,29559,9.611677e-06,4.430923e-03,1.283284e-02,0.000000e+00,0.000000e+00
2216,11,29570,7.881712e-05,4.705230e-03,1.363091e-02,0.000000e+00,0.000000e+00
2217,10,29580,3.080453e-05,4.286692e-03,1.045738e-02,0.000000e+00,0.000000e+00
2218,11,29591,5.567513e-05,4.471424e-03,1.266088e-02,0.000000e+00,0.000000e+00
2219,12,29603,6.770754e-05,4.616882e-03,1.139523e-02,0.000000e+00,0.000000e+00
2220,12,29615,3.531110e-05,4.373926e-03,1.166178e-02,0.000000e+00,0.000000e+00
2221,13,29628,1.029023e-05,4.426097e-03,1.320844e-02,0.000000e+00,0.000000e+00
2222,13,29641,3.807860e-05,4.499564e-03,1.153479e-02,0.000000e+00,0.000000e+00
2223,12,29653,4.750537e-05,4.510451e-03,1.135019e-02,0.000000e+00,0.000000e+00
2224,12,29665,1.218636e-05,4.688175e-03,1.529372e-02,0.000000e+00,0.000000e+00
2225,12,29677,2.156012e-06,4.460574e-03,1.207574e-02,0.000000e+00,0.000000e+00
2226,10,29687,6.134103e-06,4.431198e-03,1.309586e-02,0.000000e+00,0.000000e+00
2227,12,29699,7.119698e-06,4.676340e-03,1.331228e-02,0.000000e+00,0.000000e+00
2228,13,29712,6.461504e-06,4.532783e-03,1.283482e-02,0.000000e+00,0.000000e+00
2229,10,29722,8.668831e-05,4.570965e-03,1.097802e-02,0.000000e+00,0.000000e+00
2230,11,29733,1.029243e-04,4.663750e-03,1.365287e-02,0.000000e+00,0.000000e+00
2231,23,29756,1.233436e-04,4.674380e-03,1.089000e-02,0.000000e+00,0.000000e+00
2232,14,29770,5.547156e-05,4.328234e-03,1.317690e-02,0.000000e+00,0.000000e+00
2233,13,29783,1.452100e-05,4.207358e-03,1.024285e-02,0.000000e+00,0.000000e+00
2234,16,29799,2.162034e-05,4.343615e-03,1.244157e-02,0.000000e+00,0.000000e+00
2235,12,29811,2.454966e-05,4.639338e-03,1.339943e-02,0.000000e+00,0.000000e+00
2236,11,29822,9.069685e-05,4.646394e-03,1.259518e-02,0.000000e+00,0.000000e+00
2237,13,29835,4.523434e-05,4.151247e-03,1.356526e-02,0.000000e+00,0.000000e+00
2238,11,29846,3.376471e-05,4.466957e-03,1.317690e-02,0.000000e+00,0.000000e+00
2239,12,29858,4.287935e-05,4.309786e-03,1.172826e-02,0.000000e+00,0.000000e+00
2240,12,29870,2.108598e-06,4.395282e-03,1.311439e-02,0.000000e+00,0.000000e+00
2241,17,29887,1.473694e-04,4.424145e-03,1.123547e-02,0.000000e+00,0.000000e+00
2242,14,29901,7.476447e-05,4.512130e-03,1.488674e-02,0.000000e+00,0.000000e+00
2243,11,29912,4.200571e-05,4.506367e-03,1.029389e-02,0.000000e+00,0.000000e+00
2244,13,29925,1.129741e-04,4.563572e-03,1.244034e-02,0.000000e+00,0.000000e+00
2245,14,29939,5.472515e-05,4.436962e-03,1.197900e-02,0.000000e+00,0.000000e+00
2246,15,29954,5.522728e-05,4.528729e-03,1.054957e-02,0.000000e+00,0.000000e+00
2247,12,29966,3.409720e-05,4.375288e-03,1.160453e-02,0.000000e+00,0.000000e+00
2248,10,29976,2.689268e-05,4.525143e-03,1.272361e-02,0.000000e+00,0.000000e+00
2249,12,29988,9.093434e-05,4.406699e-03,1.095124e-02,0.000000e+00,0.000000e+00
2250,12,30000,4.461966e-05,4.321776e-03,1.078573e-02,0.000000e+00,0.000000e+00
2251,12,30012,5.339272e-05,4.286561e-03,1.197900e-02,0.000000e+00,0.000000e+00
2252,12,30024,4.842877e-07,4.547019e-03,1.515565e-02,0.000000e+00,0.000000e+00
2253,11,30035,6.324097e-06,4.693556e-03,1.028494e-02,0.000000e+00,0.000000e+00
2254,13,30048,2.610217e-05,4.323835e-03,1.167400e-02,0.000000e+00,0.000000e+00
2255,13,30061,1.059490e-04,4.626703e-03,1.268381e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 2601746, 'floor_samples': 20, 'floor_fraction': 7.687145478459465e-06, 'saturation_depth': 1.5832483768463135e-07, 'boundaries': 2256, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2256,12,30073,1.849222e-05,4.539114e-03,1.305771e-02,0.000000e+00,0.000000e+00
2257,18,30091,2.989018e-05,4.383402e-03,1.091231e-02,0.000000e+00,0.000000e+00
2258,18,30109,1.109857e-04,4.315224e-03,1.310224e-02,0.000000e+00,0.000000e+00
2259,12,30121,5.185828e-06,4.426427e-03,1.304030e-02,0.000000e+00,0.000000e+00
2260,10,30131,1.254492e-05,4.508082e-03,1.089000e-02,0.000000e+00,0.000000e+00
2261,14,30145,1.797453e-06,4.493600e-03,1.116219e-02,0.000000e+00,0.000000e+00
2262,20,30165,2.974259e-05,4.331387e-03,1.214687e-02,0.000000e+00,0.000000e+00
2263,14,30179,1.350418e-07,4.392599e-03,1.000000e-02,0.000000e+00,0.000000e+00
2264,18,30197,1.777804e-05,4.931795e-03,1.372411e-02,0.000000e+00,0.000000e+00
2265,16,30213,1.440197e-04,4.648578e-03,1.095808e-02,0.000000e+00,0.000000e+00
2266,13,30226,6.565824e-05,4.369572e-03,1.231677e-02,0.000000e+00,0.000000e+00
2267,12,30238,1.009740e-04,4.377564e-03,1.146098e-02,0.000000e+00,0.000000e+00
2268,13,30251,4.222617e-05,4.488908e-03,1.118831e-02,0.000000e+00,0.000000e+00
2269,11,30262,4.527294e-05,4.409751e-03,1.037485e-02,0.000000e+00,0.000000e+00
2270,12,30274,1.813767e-05,4.229219e-03,1.167896e-02,0.000000e+00,0.000000e+00
2271,12,30286,3.040588e-05,4.279844e-03,1.256506e-02,0.000000e+00,0.000000e+00
2272,15,30301,1.064257e-04,4.525787e-03,1.438433e-02,0.000000e+00,0.000000e+00
2273,11,30312,6.420791e-06,4.452114e-03,1.099867e-02,0.000000e+00,0.000000e+00
2274,11,30323,5.076581e-05,4.438118e-03,1.381358e-02,0.000000e+00,0.000000e+00
2275,11,30334,2.129395e-04,4.445545e-03,1.134313e-02,0.000000e+00,0.000000e+00
2276,10,30344,2.405141e-05,4.415892e-03,1.282964e-02,0.000000e+00,0.000000e+00
2277,9,30353,4.195991e-05,4.483538e-03,1.264368e-02,0.000000e+00,0.000000e+00
2278,11,30364,2.400018e-05,4.579066e-03,1.265868e-02,0.000000e+00,0.000000e+00
2279,12,30376,2.613440e-05,4.544955e-03,1.082273e-02,0.000000e+00,0.000000e+00
2280,11,30387,2.580191e-05,4.585732e-03,1.339098e-02,0.000000e+00,0.000000e+00
2281,13,30400,2.554236e-05,4.525321e-03,1.043185e-02,0.000000e+00,0.000000e+00
2282,15,30415,9.313226e-07,4.249417e-03,9.986300e-03,0.000000e+00,0.000000e+00
2283,14,30429,2.495372e-05,4.247745e-03,1.175668e-02,0.000000e+00,0.000000e+00
2284,12,30441,1.297559e-05,4.627772e-03,1.287115e-02,0.000000e+00,0.000000e+00
2285,13,30454,2.074009e-04,4.494483e-03,1.163948e-02,0.000000e+00,0.000000e+00
2286,13,30467,1.525485e-04,4.461306e-03,1.276000e-02,0.000000e+00,0.000000e+00
2287,11,30478,8.425231e-05,4.281913e-03,1.197900e-02,0.000000e+00,0.000000e+00
2288,21,30499,1.050499e-04,4.317281e-03,1.230476e-02,0.000000e+00,0.000000e+00
2289,14,30513,1.365924e-05,4.521581e-03,1.069339e-02,0.000000e+00,0.000000e+00
2290,18,30531,4.544389e-05,4.628074e-03,1.278798e-02,0.000000e+00,0.000000e+00
2291,12,30543,2.476881e-05,4.373423e-03,1.076738e-02,0.000000e+00,0.000000e+00
2292,13,30556,1.048107e-04,4.552351e-03,1.252130e-02,0.000000e+00,0.000000e+00
2293,11,30567,2.632779e-06,4.436700e-03,1.575587e-02,0.000000e+00,0.000000e+00
2294,11,30578,1.275446e-05,4.553045e-03,1.503446e-02,0.000000e+00,0.000000e+00
2295,13,30591,4.844856e-05,4.441740e-03,1.068831e-02,0.000000e+00,0.000000e+00
2296,13,30604,1.363888e-06,4.520138e-03,1.348911e-02,0.000000e+00,0.000000e+00
2297,16,30620,2.154149e-05,4.156800e-03,1.070585e-02,0.000000e+00,0.000000e+00
2298,14,30634,1.005828e-06,4.716092e-03,1.083899e-02,0.000000e+00,0.000000e+00
2299,13,30647,1.935567e-06,4.165128e-03,9.734927e-03,0.000000e+00,0.000000e+00
2300,15,30662,2.592405e-05,4.674787e-03,1.406131e-02,0.000000e+00,0.000000e+00
2301,12,30674,2.144222e-05,4.377708e-03,1.089000e-02,0.000000e+00,0.000000e+00
2302,12,30686,9.471551e-06,4.385117e-03,1.556885e-02,0.000000e+00,0.000000e+00
2303,13,30699,6.968721e-05,4.323232e-03,1.081108e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 2659354, 'floor_samples': 22, 'floor_fraction': 8.272685772559802e-06, 'saturation_depth': 1.3504177331924438e-07, 'boundaries': 2304, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2304,19,30718,3.748826e-05,4.291165e-03,1.384481e-02,0.000000e+00,0.000000e+00
2305,13,30731,1.024455e-05,4.770539e-03,1.181961e-02,0.000000e+00,0.000000e+00
2306,9,30740,7.243874e-05,4.557193e-03,1.295803e-02,0.000000e+00,0.000000e+00
2307,12,30752,3.693015e-05,4.803769e-03,1.132796e-02,0.000000e+00,0.000000e+00
2308,11,30763,5.613314e-06,4.419077e-03,1.133475e-02,0.000000e+00,0.000000e+00
2309,10,30773,3.227498e-05,4.418762e-03,1.166434e-02,0.000000e+00,0.000000e+00
2310,15,30788,3.777156e-05,4.399581e-03,1.197326e-02,0.000000e+00,0.000000e+00
2311,12,30800,8.041850e-05,4.259642e-03,1.103938e-02,0.000000e+00,0.000000e+00
2312,13,30813,1.062781e-05,4.318474e-03,1.768816e-02,0.000000e+00,0.000000e+00
2313,12,30825,9.814277e-05,4.611188e-03,1.095892e-02,0.000000e+00,0.000000e+00
2314,21,30846,8.459837e-05,4.414855e-03,1.073063e-02,0.000000e+00,0.000000e+00
2315,11,30857,1.156516e-04,4.422210e-03,1.309905e-02,0.000000e+00,0.000000e+00
2316,11,30868,1.315711e-04,4.652031e-03,1.246411e-02,0.000000e+00,0.000000e+00
2317,12,30880,6.404676e-05,4.458893e-03,1.240689e-02,0.000000e+00,0.000000e+00
2318,11,30891,3.265698e-05,4.598813e-03,1.068750e-02,0.000000e+00,0.000000e+00
2319,11,30902,3.345088e-05,4.608252e-03,1.000000e-02,0.000000e+00,0.000000e+00
2320,13,30915,1.839083e-04,4.657956e-03,1.291438e-02,0.000000e+00,0.000000e+00
2321,11,30926,5.362090e-05,4.482823e-03,1.265616e-02,0.000000e+00,0.000000e+00
2322,11,30937,1.043081e-05,4.509546e-03,1.224710e-02,0.000000e+00,0.000000e+00
2323,10,30947,1.066513e-04,4.483807e-03,1.114801e-02,0.000000e+00,0.000000e+00
2324,12,30959,1.151671e-04,4.578265e-03,1.602026e-02,0.000000e+00,0.000000e+00
2325,14,30973,8.943304e-06,4.371685e-03,1.139348e-02,0.000000e+00,0.000000e+00
2326,12,30985,1.029871e-04,4.389022e-03,1.144349e-02,0.000000e+00,0.000000e+00
2327,14,30999,2.506399e-05,4.476099e-03,1.113036e-02,0.000000e+00,0.000000e+00
2328,15,31014,2.476508e-04,4.555197e-03,1.323170e-02,0.000000e+00,0.000000e+00
2329,13,31027,3.302170e-05,4.308087e-03,1.000000e-02,0.000000e+00,0.000000e+00
2330,12,31039,2.112240e-05,4.445480e-03,1.201057e-02,0.000000e+00,0.000000e+00
2331,12,31051,6.615875e-06,4.408594e-03,1.459379e-02,0.000000e+00,0.000000e+00
2332,11,31062,1.444975e-05,4.544765e-03,1.114182e-02,0.000000e+00,0.000000e+00
2333,9,31071,3.614303e-05,4.398098e-03,1.183148e-02,0.000000e+00,0.000000e+00
2334,13,31084,2.969137e-04,4.644506e-03,1.430904e-02,0.000000e+00,0.000000e+00
2335,13,31097,3.311500e-05,4.695089e-03,1.216428e-02,0.000000e+00,0.000000e+00
2336,17,31114,6.848448e-05,4.510440e-03,1.175466e-02,0.000000e+00,0.000000e+00
2337,17,31131,5.306949e-05,4.077857e-03,1.236201e-02,0.000000e+00,0.000000e+00
2338,11,31142,1.263632e-05,4.573830e-03,1.294476e-02,0.000000e+00,0.000000e+00
2339,12,31154,1.213826e-04,4.798015e-03,1.079637e-02,0.000000e+00,0.000000e+00
2340,13,31167,1.300406e-04,4.725804e-03,1.211534e-02,0.000000e+00,0.000000e+00
2341,14,31181,4.892354e-05,4.377521e-03,1.056869e-02,0.000000e+00,0.000000e+00
2342,13,31194,1.217117e-04,4.507603e-03,1.495226e-02,0.000000e+00,0.000000e+00
2343,15,31209,1.773054e-05,4.406856e-03,1.089000e-02,0.000000e+00,0.000000e+00
2344,13,31222,1.221138e-04,4.403076e-03,1.287975e-02,0.000000e+00,0.000000e+00
2345,14,31236,5.612636e-05,4.377336e-03,1.095959e-02,0.000000e+00,0.000000e+00
2346,12,31248,1.664486e-05,4.526322e-03,1.278346e-02,0.000000e+00,0.000000e+00
2347,17,31265,6.305267e-05,4.398239e-03,1.000000e-02,0.000000e+00,0.000000e+00
2348,12,31277,3.713032e-05,4.501018e-03,1.211797e-02,0.000000e+00,0.000000e+00
2349,12,31289,1.819026e-05,4.425673e-03,1.146136e-02,0.000000e+00,0.000000e+00
2350,14,31303,1.064783e-04,4.842813e-03,1.383399e-02,0.000000e+00,0.000000e+00
2351,12,31315,1.015910e-04,4.670178e-03,1.272838e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 2716476, 'floor_samples': 22, 'floor_fraction': 8.098727910719623e-06, 'saturation_depth': 1.3504177331924438e-07, 'boundaries': 2352, 'capped_boundaries': 0, 'unfinished_worlds': 0}
2352,14,31329,1.256677e-04,4.325172e-03,1.105221e-02,0.000000e+00,0.000000e+00
2353,13,31342,6.309339e-05,4.202270e-03,1.000000e-02,0.000000e+00,0.000000e+00
2354,14,31356,6.712567e-06,4.278526e-03,1.262600e-02,0.000000e+00,0.000000e+00
2355,13,31369,5.978036e-06,4.312055e-03,1.148450e-02,0.000000e+00,0.000000e+00
2356,12,31381,2.558647e-05,4.597835e-03,1.496408e-02,0.000000e+00,0.000000e+00
2357,12,31393,9.365364e-05,4.387351e-03,1.276274e-02,0.000000e+00,0.000000e+00
2358,11,31404,3.270956e-05,4.524032e-03,1.456982e-02,0.000000e+00,0.000000e+00
2359,12,31416,2.093839e-05,4.519455e-03,1.168493e-02,0.000000e+00,0.000000e+00
2360,11,31427,1.211333e-04,4.252910e-03,1.216874e-02,0.000000e+00,0.000000e+00
2361,12,31439,5.084045e-06,4.330360e-03,1.085311e-02,0.000000e+00,0.000000e+00
2362,17,31456,1.069764e-04,4.536576e-03,1.700740e-02,0.000000e+00,0.000000e+00
2363,21,31477,9.518117e-06,4.304917e-03,1.120288e-02,0.000000e+00,0.000000e+00
2364,15,31492,3.230292e-05,4.762961e-03,1.177693e-02,0.000000e+00,0.000000e+00
2365,12,31504,4.092003e-05,4.437767e-03,1.000000e-02,0.000000e+00,0.000000e+00
2366,11,31515,2.320390e-05,4.483344e-03,1.224321e-02,0.000000e+00,0.000000e+00
2367,14,31529,7.063718e-05,4.293192e-03,1.325461e-02,0.000000e+00,0.000000e+00
2368,15,31544,6.610785e-06,4.554993e-03,1.437147e-02,0.000000e+00,0.000000e+00
2369,11,31555,1.720127e-05,4.410417e-03,1.291220e-02,0.000000e+00,0.000000e+00
2370,11,31566,8.159070e-05,4.689711e-03,1.247366e-02,0.000000e+00,0.000000e+00
2371,13,31579,3.159046e-05,4.748912e-03,1.076351e-02,0.000000e+00,0.000000e+00
